,match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only
10323,12339748,1,,,eWLszlkb,2,3,1715955300,bondar-masarova,True
10324,12339860,1,,,ROrbsiWwc,1,3,1715960100,cigarran-aboian,True
10325,12339875,2,,,ticcygvid,2,3,1715946300,estevez-justo,True
10326,12339881,1,,,ILEsuqgc,2,3,1715954100,lingua-lavallen-descotte,True
10327,12339882,1,,,FUzbsLPAb,2,3,1715949000,habib-langmo,True
10328,12339883,2,,,HQDcsJBId,1,3,1715944500,jodar-buse,True
10329,12339886,2,,,ILUbsfukc,2,3,1715956500,bouzas-maneiro-romero-gormaz,True
10330,12339897,1,,,ILPbsPBKc,1,3,1715958300,merida-aguilar-moller,False
10331,12339901,1,,,YmJbsdjuc,2,3,1715948100,klimovicova-kawamura,False
10332,12339963,2,,,hEBbsNSFb,1,3,1715880600,burgic-mateas,True
10333,12339990,1,,,Zlrdsmeud,1,3,1715962200,shah-chin,False
10334,12340042,1,,,FQgsnbKb,1,3,1715955300,nefve-tomic,True
10335,12340058,1,,,qbodsjTXd,1,3,1715958600,matushkina-urhobo,False
10336,12340070,1,,,NacbsAlGc,1,3,1715962500,kuzuhara-ponwith,True
10337,12340091,2,,,nXEbsCgLb,2,3,1715969700,martin-clark,False
10338,12340106,1,,,CWOsxDYc,2,3,1715966700,basel-kestelboim,False
10339,12340152,2,,,pUNsqxnc,1,3,1715956500,okutoyi-rinaldo-persson,False
10340,12340153,1,,,vtrbsLVJb,1,3,1715956200,adams-andrade,True
10341,12340161,1,,,MddcsRjHc,1,3,1715964900,thanos-pannu,False
10342,12340184,2,,,kNXdXTdd,2,3,1715960700,cross-krywoj,False
10343,12340206,1,,,nFnbsFIpc,1,3,1715959500,fishback-rodriguez-pace,False
10344,12340685,2,,,InksyJPb,2,3,1716003000,mo-bai,True
10345,12340752,2,,,AqFjnxIb,1,3,1715997600,yamaguchi-bektas,False
10346,12340753,1,,,HcEdsxwUd,2,3,1716005700,kim-nishimura,False
10347,12340781,2,,,izRbsteqd,2,3,1715997600,zongyu-li-park,False
10348,12340816,2,,,HljsAuVb,2,3,1715989500,sawangkaew-rodionova-ar,True
10349,12340882,1,,,NtpksHoZb,2,3,1716003000,kumasaka-sun,False
10350,12341028,1,,,UpTsUGRb,2,3,1715997900,kozaki-ho-ching-wu,True
10351,12341053,1,,,njWsIaJb,2,3,1716024300,glinka-tiurnev,True
10352,12341080,1,,,cvrsgXFc,1,3,1716008100,shi-jia-jing-lu,False
10353,12341112,2,,,EDYcgIqed,1,3,1716011100,okuwaki-soke,False
10354,12341129,1,,,TNyscufb,2,3,1715956200,shibahara-strakhova,False
10355,12341130,2,,,drNsejBc,2,3,1715942700,kostic-pieri,False
10356,12341146,2,,,WUBbsgRNc,1,3,1716036900,ghibaudo-dellavedova,False
10357,12341147,1,,,IucspFmc,1,3,1715949900,picchione-klizan,False
10358,12341196,1,,,rXmbsNuQc,2,3,1716023700,geerlings-martinez-kazionova,False
10359,12341229,1,,,dyRsGkjc,1,3,1715957100,la-vela-dalla-valle,True
10360,12341235,2,,,qnXsEdHb,1,3,1716017700,oliel-bakshi,True
10361,12341242,2,,,nzOcsCOfd,2,3,1716027300,stankovic-senic,True
10362,12341245,2,,,PKqhsRled,1,3,1716026700,butvilas-andaloro,False
10363,12341308,2,,,rHIbsZULc,1,3,1716027000,fantini-ambarzumjan,True
10364,12341322,1,,,jMNsXiVb,1,3,1716012000,henning-lock,False
10365,12341331,1,,,CuGiJeqb,1,3,1716020400,vasa-trinker,True
10366,12341364,1,,,vxQbsMPUc,2,3,1716022800,chirita-boitan,False
10367,12341366,1,,,xoYiBwxc,1,3,1716015600,refaat-alhussein-abdel-aziz,False
10368,12341420,2,,,MYUnsYmld,2,3,1715944500,engel-paty,True
10369,12341505,1,,,EJpdsNhTd,1,3,1716021600,budkov-kjaer-agwi,True
10370,12341540,1,,,GlKbsZMHc,1,3,1716024600,milev-delage,False
10371,12341551,1,,,wGycsRacd,1,3,1715958000,gentzsch-kym,False
10372,12341556,2,,,rVKosmzOc,2,3,1716036300,radivojevic-wurth,False
10373,12341561,1,,,QwRkocVc,1,3,1716021900,urgesi-meliss,False
10374,12341575,2,,,WbOcsCkRc,2,3,1716026400,jong-sorger,True
10375,12341595,2,,,HfHbsDbfd,2,3,1716025500,khayrutdinova-kuzmova,False
10376,12341674,,,,JbebsUOmb,2,3,1716025500,rosenkranz-bouquet,False
10377,12341755,1,,,GuObsqXjd,2,3,1716017400,pedrico-kravtsov-de-krom,True
10378,12341756,1,,,Atbdsiuhd,1,3,1716018300,rivet-rossi,True
10379,12341778,2,,,TNvsdrR,2,3,1716021300,pieri-strakhova,False
10380,12341779,1,,,CVxsaNBc,1,3,1716023100,nedic-juszczak,False
10381,12341788,2,,,tdZshJBb,1,3,1715957400,mateas-daniel,False
10382,12341789,1,,,gxbcsgOKc,1,3,1716023700,jimenez-kasintseva-uchijima,True
10383,12341893,1,,,Abhcstxid,2,3,1716020100,bradshaw-bouquier,True
10384,12341904,2,,,wGycsYmly,2,3,1716012600,engel-kym,False
10385,12341962,1,,,Iugsvbvc,2,3,1716033600,fonio-klizan,False
10386,12341988,1,,,HQTcsPCKc,2,3,1716025500,merida-aguilar-buse,False
10387,12341997,2,,,lCrsdyR,2,3,1716044100,dalla-valle-sels,True
10388,12341998,1,,,cyqcsdjup,1,3,1716047100,klimovicova-kartal,True
10389,12342029,1,1,,voAsnjR,1,3,1716012900,bouzkova-ponchet,False
10390,12342037,,WC,6,xqjsGHO,2,3,1716014700,bucsa-shapatava,True
10391,12342038,1,WC,7,UuqsNRv,2,3,1716025200,hesse-saville,False
10392,12342039,2,3,,aADsOipc,1,3,1716017400,kolodynska-frech,True
10393,12342040,2,4,,QGtskOF,2,3,1716035700,kenin-paquet,False
10394,12342052,2,2,,VkhsAHt,1,3,1716031200,raina-putintseva,False
10395,12342053,2,,8,FkkjsxzJc,2,3,1716029700,andreeva-jacquemot,False
10396,12342054,,,5,eWZdmvzc,,3,1716020100,krueger-masarova,False
10397,12342168,1,2,,TwnsNbIb,2,3,1716044100,brancaccio-mladenovic,True
10398,12342169,1,,6,KAGsLkAc,1,3,1716038100,pedone-rodriguez,True
10399,12342170,2,3,,zNqsibRb,2,3,1716019200,lansere-krunic,True
10400,12342171,,,,LOnsmIv,,3,1716025500,rosatello-tomljanovic,True
10401,12342172,,,,ILNbsIFcc,,3,1716045300,curmi-romero-gormaz,False
10402,12342173,1,,8,gTyscBeb,1,3,1716030900,spiteri-sanchez,False
10403,12342174,2,,5,RZdbsxdnb,1,3,1716048000,stollar-cengiz,True
10404,12342175,1,,7,ovJbsLybd,1,3,1716029100,prozorova-chwalinska,True
10405,12342206,2,1,WC,pQgsCxu,1,3,1716016500,daniel-chazal,False
10406,12342207,2,,5,ZpxsMEE,2,3,1716012900,cachin-olivo,False
10407,12342208,1,4,,VVtswtHb,1,3,1716021000,gaston-andreozzi,False
10408,12342209,1,2,,PfAsUdCb,2,3,1716047100,sanchez-izquierdo-lestienne,True
10409,12342210,1,,6,aODsuFNb,1,3,1716033000,tirante-fanselow,False
10410,12342216,2,,7,rfusWBZz,2,3,1716043800,mayot-lamasine,False
10411,12342217,1,,8,dQrsLbwb,1,3,1716041100,barranco-cosano-herbert,True
10412,12342218,1,,,iqgcswDwc,2,3,1716047100,cigarran-lingua-lavallen,True
10413,12342219,1,3,,fTxszQP,1,3,1716049800,galan-jorda-sanchis,True
10414,12342246,2,,,PPAbsAvGc,2,3,1716061500,kuzuhara-habib,False
10415,12342274,1,,,hEKbsqbod,2,3,1716036300,urhobo-mateas,True
10416,12342275,1,,,CTOsticc,1,3,1716055500,justo-kestelboim,True
10417,12342302,1,,,FQgfvtrb,2,3,1716065400,andrade-tomic,True
10418,12342311,2,,,eWZsIDUb,1,3,1716029100,romero-gormaz-masarova,True
10419,12342317,2,,,McdcsFIpc,2,3,1716056400,fishback-pannu,True
10420,12342330,2,,,NtZsgTZ,1,3,1716111900,vukic-mcdonald,True
10421,12342336,1,WC,WC,oNfwREK,1,3,1716128100,muller-gasquet,False
10422,12342367,2,,,wYNsXTdd,2,3,1716029700,cross-rinaldo-persson,True
10423,12342392,1,WC,5,EJVsEEKb,2,3,1716029100,paul-ficovich,True
10424,12342393,2,2,,BVvsicLb,1,3,1716015600,kovacevic-krueger,False
10425,12342394,1,4,A,RxAbfDV,1,3,1716028200,moreno-de-alboran-kwiatkowski,True
10426,12342407,2,A,7,TDBbsIXxc,2,3,1716031500,shelbayh-wenger,False
10427,12342408,1,A,6,rZQseCV,2,3,1716032100,bellier-brouwer,False
10428,12342409,1,5,,xGcbsgLNb,1,3,1716117300,baez-nagal,False
10429,12342410,1,,,QxvsiUib,2,3,1716133200,altmaier-carballes-baena,True
10430,12342413,1,3,,NqksaWC,1,3,1716046200,mager-goffin,False
10431,12342414,2,1,WC,XrIsnAT,1,3,1716034200,jebens-ofner,False
10432,12342415,1,,8,pFFsDKIc,1,3,1716029100,quinn-gakhov,True
10433,12342569,2,,,nXEbsmkud,2,3,1716040500,shah-clark,True
10434,12343013,2,,,UpDsHoEd,1,3,1716077700,nishimura-ho-ching-wu,True
10435,12343021,1,,,HljlAqF,1,3,1716079500,bektas-rodionova-ar,False
10436,12343063,1,,,NtpbszJPb,2,3,1716086400,mo-sun,False
10437,12343072,1,,,rXFcstehd,2,3,1716090300,zongyu-li-shi,True
10438,12343394,2,,5,Yphkmvzc,2,3,1716024600,krueger-zvonareva,False
10439,12343433,1,,,ocVcsEMYc,2,3,1716103800,soke-urgesi,True
10440,12343434,2,,,KMHcsNnTd,2,3,1716111900,budkov-kjaer-milev,True
10441,12343451,2,,,PuQesNDQd,2,3,1716033300,samsonova-vargova,True
10442,12343548,1,,,HQMcsqXpd,2,3,1716106500,pedrico-kravtsov-buse,True
10443,12343575,1,A,,vIvspWrc,2,3,1716031800,kubka-rosatello,True
10444,12343660,1,A,,QTPsIKcc,2,3,1716037500,curmi-aksu,True
10445,12343748,,,,kuLbsZndc,1,3,1716084900,wang-ferguson,True
10446,12343749,,,,BegdsflCd,1,3,1716085800,feng-arcon,False
10447,12343750,,,,oNgbsjVQd,1,3,1716084900,yang-suzuki,False
10448,12343751,,,,LgndsrXKd,2,3,1716095700,zheng-bruce-smith,True
10449,12343752,,,,BkqdsjXhe,2,3,1716085800,leng-chen-yu-lu,False
10450,12343753,,,,gRHdscSRd,1,3,1716099300,chen-elia,False
10451,12343754,,,,vyXbslqmc,1,3,1716088500,pengyu-lu-hornitschek,True
10452,12343755,,,,hiWsGNbc,1,3,1716082200,yang-meng,True
10453,12343756,,,,JCDbswmtc,1,3,1716079500,yong-kim,True
10454,12343757,,,,lNFbsklgc,2,3,1716098400,hong-lin-fu-zhao,False
10455,12343758,,,,OBNbstdad,,3,1716080400,kolganov-xin-hu,True
10456,12343759,,,,DUQdsgMRd,2,3,1716105600,ziheng-park,True
10457,12343761,,,,zfhbwaTUd,,3,1716079500,zhou-zhu,True
10458,12343762,,,,HpRdzpMRd,1,3,1716091200,yi-ke-li-chang,False
10459,12343763,,,,EcFbsBIXc,2,3,1716097500,dong-bingyu-yu,True
10460,12343764,,,,yLycshiId,2,3,1716074100,zhang-jin,False
10461,12343765,,,,eUbcstZrc,1,3,1716086700,mingzhou-sim,True
10462,12343766,,,,xwtrsiDDb,2,3,1716075900,han-hsu,True
10463,12343767,1,,,JeebsJeqb,1,3,1716118200,vasa-bouquet,False
10464,12343768,,,,onTbfcTUd,2,3,1716097500,hung-de-cuyper,True
10465,12343769,,,,vLacsqjDd,1,3,1716092100,pundel-pang,False
10466,12343770,,,,ahjcsPutx,1,3,1716091200,shumsky-zheng,False
10467,12343771,,,,cLqcsDGbe,2,3,1716096600,huang-yutian-ji,False
10468,12343772,,,,GdKdsuoSd,2,3,1716098400,xie-pan,True
10469,12343773,,,,mPGcsrxDd,1,3,1716110100,hyun-sheng,True
10470,12343774,,,,oCldskXhe,1,3,1716097500,liu-chen,True
10471,12343775,,,,sracszLrc,2,3,1716090300,zeka-li-liu,True
10472,12343776,,,,WndcsmDQd,2,3,1716075000,gao-zeng,True
10473,12343777,,,,aVQdsuLWd,1,3,1716083100,huang-duan,True
10474,12343778,,,,RLqssgMRd,,3,1716083100,you-du-chen,True
10475,12343779,,,,mPncsaXhe,1,3,1716083100,hengyu-lu-zhuo,True
10476,12343780,,,,tQvjqDQd,1,3,1716073200,han-matsumura,False
10477,12343788,,,,QhCbyABNb,1,3,1716093900,xin-hu-zeng,True
10478,12343798,2,,,AVHscbUb,2,3,1716097800,matsuda-saigo,True
10479,12343799,,,,PvmbsrCEb,2,3,1716083100,cho-cho,False
10480,12343800,1,,,UwmbsmXhe,1,3,1716104100,jeong-arakawa,False
10481,12343801,2,,,noIbscGoc,1,3,1716111600,hwui-won-wi-yamaguchi,True
10482,12343802,2,,,YiXshPhc,2,3,1716101100,chaudhari-hanatani,True
10483,12343803,1,,,ENOsYJwv,1,3,1716086700,yoshioka-hule,True
10484,12343804,2,,,vBBbsBmEd,2,3,1716089100,jang-yang,False
10485,12343805,2,,,zmcbsAbRb,2,3,1716112500,guo-gasanova,False
10486,12343806,,,,gYBbsMqmc,1,3,1716086100,inoue-shalimova,False
10487,12343807,2,,,ZJJsEQCb,2,3,1716071400,yuan-kim,True
10488,12343808,2,,,BbkgsITNb,1,3,1716094800,saigo-ahn,False
10489,12343809,,,,ApLbsQjGc,1,3,1716071700,hee-rae-im-da-silva-fick,False
10490,12343810,2,,,VltsjLTb,2,3,1716093600,aikawa-choi,False
10491,12343811,2,,,erbcsRUPd,1,3,1716088500,han-y-ku,False
10492,12343812,1,,,optshELm,2,3,1716110700,koshiishi-kim,True
10493,12343813,2,,,ptvuNBnb,1,3,1716096300,lee-plipuech,False
10494,12343850,1,,,NuQcsROfd,1,3,1716115200,stankovic-geerlings-martinez,False
10495,12343860,1,,,QMRbsjZRb,2,3,1716030600,hindova-viviani,True
10496,12343900,1,,,jMNsZULy,1,3,1716101100,fantini-lock,False
10497,12343963,1,,,njWsEtDb,2,3,1716098400,oliel-tiurnev,False
10498,12343964,2,,,ILUbsgibc,2,3,1716115200,uchijima-romero-gormaz,False
10499,12343967,1,1,6,GHOvnjR,2,3,1716099300,bouzkova-bucsa,False
10500,12343969,2,3,7,UbqsaAD,1,3,1716098400,frech-saville,False
10501,12344008,,,,lZwsapFd,2,3,1716044400,crossley-svatikova,True
10502,12344010,2,,,BwxcsFbfm,1,3,1716112800,khayrutdinova-refaat,True
10503,12344011,2,,,Bxhcsiugd,1,3,1716098400,rivet-bouquier,True
10504,12344038,1,4,5,fDUsEEV,1,3,1716117300,ficovich-moreno-de-alboran,True
10505,12344040,2,,,zFosovJb,1,3,1716119100,chwalinska-krunic,True
10506,12344129,2,2,7,isAbsIXxc,1,3,1716107400,shelbayh-kovacevic,True
10507,12344140,1,,,nbRskhye,2,3,1716039900,vujovic-gavrila,False
10508,12344141,2,,,bIvecBeb,1,3,1716123600,spiteri-rosatello,True
10509,12344145,2,3,,OAwsRkz,1,3,1716122700,sorribes-tormo-dart,False
10510,12344155,1,,,CGxsCrRc,2,3,1716104700,jong-juszczak,False
10511,12344158,2,2,5,Vktsxvzc,1,3,1716101100,krueger-putintseva,False
10512,12344192,2,,8,WEhsonL,1,3,1716114300,kalinina-pavlyuchenkova,True
10513,12344200,2,,,GqJisEfac,1,3,1716108300,fernandez-potapova,True
10514,12344212,2,,,WUBbsRler,2,3,1716100200,butvilas-dellavedova,False
10515,12344213,1,,,KAGsTyIb,1,3,1716120900,brancaccio-rodriguez,True
10516,12344214,2,,8,QGtsxzJv,2,3,1716114900,andreeva-paquet,False
10517,12344241,1,6,WC,nmHbsUWKd,1,3,1716101100,shvangiradze-ayeni,True
10518,12344242,2,1,WC,kgfbsYqwd,1,3,1716114000,giorgadze-blanch,True
10519,12344243,1,,10,JYDsLGzc,2,3,1716102300,agafonov-lomakin,True
10520,12344244,2,3,A,njWsGjkd,2,3,1716110100,tsitsipas-tiurnev,False
10521,12344246,2,,8,tUXbsWnZc,1,3,1716123000,lobanov-bouzige,True
10522,12344247,1,,9,jiMcsEBZy,1,3,1716104700,bar-biryukov-simakin,False
10523,12344248,1,A,12,KuObsUqhd,2,3,1716109800,arutiunian-reynolds,False
10524,12344249,2,2,,YwxshgYb,1,3,1716106500,stewart-metreveli,True
10525,12344250,1,,11,YDobsGMFo,1,3,1716107400,philippov-jones,True
10526,12344251,1,,7,feLbsaNXb,2,3,1716123900,vylegzhanin-zhu,False
10527,12344252,1,5,A,eBvlzKkc,1,3,1716097500,matsuda-stevenson,False
10528,12344253,1,4,WC,dYwsRepb,1,3,1716117300,tamm-karlovskiy,False
10529,12344267,2,1,,pFFsXhI,1,3,1716113700,ofner-gakhov,True
10530,12344268,1,3,6,NqkscZQ,1,3,1716114600,brouwer-goffin,False
10531,12344285,2,,,pYNsqcod,2,3,1716126300,urhobo-rinaldo-persson,True
10532,12344287,,,,PBkdsKMVd,1,3,1716096600,moreno-diaz-singh,False
10533,12344288,,,,knldsOGha,1,3,1716095700,patlolla-valle,True
10534,12344289,,,,zdecuyXhe,2,3,1716096600,mao-dalwani,False
10535,12344290,,,,mDaysRGhe,2,3,1716099300,alemseged-davydov,True
10536,12344291,,,,LTwcbruXd,2,3,1716096600,bangargi-terblanche,True
10537,12344292,,,,RvpssfHXd,1,3,1716107400,dhandhukia-chaurasia,True
10538,12344293,,,,czUbszXhy,1,3,1716101100,musa-atturu,False
10539,12344294,,,,VrPdsxVQq,2,3,1716096600,prasad-ymer,False
10540,12344295,,,,WUEdsNXUd,2,3,1716106500,mhwandagara-baxter,True
10541,12344296,,,,IvpcshVjd,1,3,1716101100,vishal-balsekar-madan,True
10542,12344297,,,,hlqdsPGht,2,3,1716095700,ingale-bity,False
10543,12344298,,,,vtddsiEqd,2,3,1716094800,cherie-ligniere-sharma,True
10544,12344299,,,,vHrdstlLd,1,3,1716104700,khuda-de-la-vega,True
10545,12344300,,,,NGhesEXhe,2,3,1716100200,uma-pawar,True
10546,12344301,,,,hoWdssbfe,2,3,1716105600,magnaterra-rathi,True
10547,12344302,,,,dZBcsJUud,1,3,1716098400,bhat-shah,True
10548,12344318,,,,vkvdsaVUj,2,3,1716099300,mocanu-sava,True
10549,12344319,,,,msobsCpTd,2,3,1716128100,putirac-tiron,False
10550,12344320,,,,IQjkshzLd,2,3,1716102900,ogescu-tudor,False
10551,12344321,,,,lqQcuxpTd,2,3,1716091200,petrache-dzjachangirova,True
10552,12344322,,,,CAVdsULAd,2,3,1716113700,alexandrescu-silivas,False
10553,12344323,,,,yxpcsePrd,2,3,1716096600,iancu-boyden,False
10554,12344324,,,,URwcuYKXc,1,3,1716112800,velikova-di-giannantonio,True
10555,12344325,,,,cKcboXEDd,2,3,1716103800,cammilleri-voznyak,False
10556,12344326,,,,JMEbsJnHd,1,3,1716102900,di-paola-tudor,False
10557,12344327,,,,hZpcsqPed,2,3,1716096600,stancescu-lazar-s,True
10558,12344328,,,,iPrddqbde,1,3,1716093000,luciano-mester,True
10559,12344329,,,,CWDdsZhhy,1,3,1716104700,ciobanu-teodorescu,True
10560,12344330,,,,KJccsmcrd,2,3,1716134400,brotea-praefke,True
10561,12344331,,,,NtGbsGpTd,2,3,1716121800,chirita-natal,True
10562,12344332,,,,NTkcsIXhe,2,3,1716092100,patru-paterno,True
10563,12344333,,,,mjDdsEpWd,1,3,1716126300,rusei-encheva,True
10564,12344334,,,,PnIcswkvd,1,3,1716092100,simion-popa-teiusanu,False
10565,12344335,,,,frQsWLTd,1,3,1716097500,marinescu-zarnoveanu,False
10566,12344336,,,,DODdsNoWd,1,3,1716128100,serban-dinca,True
10567,12344337,,,,GBIgsaihe,2,3,1716088500,balan-todoni,False
10568,12344338,,,,ibJcstPhd,2,3,1716112800,trasca-la-cagnina,False
10569,12344339,,,,YtwbsBgae,1,3,1716100200,croitoru-mihail,True
10570,12344340,,,,LPGdsBpTd,,3,1716098400,bertea-muzuru,False
10571,12344341,,,,cnGcsfPxd,2,3,1716106500,barbulescu-plesa,True
10572,12344342,,,,ujcdskPrd,1,3,1716111000,lackova-fornasieri,True
10573,12344343,,,,PadcsEtdv,1,3,1716101100,barbulescu-neacsu,True
10574,12344344,,,,pZFbsXzjd,1,3,1716100200,bulat-onita,False
10575,12344345,,,,iPXzlVqd,2,3,1716102900,tudora-osafune,True
10576,12344346,,,,jPrdsOpTd,1,3,1716106500,anghel-sauciuc,False
10577,12344347,,,,DlqusvfJd,2,3,1716095700,simpson-anghel,True
10578,12344348,,,,YeJqsimRd,2,3,1716110100,jurca-pastoric,True
10579,12344349,,,,QRLbsCCOd,2,3,1716102000,simionescu-maslenkova,False
10580,12344351,,,,DNrcsCWTd,2,3,1716093000,maftei-konov,True
10581,12344352,,,,jbVcqNVPd,,3,1716102000,pieleanu-schinteie,True
10582,12344353,,,,yavdsiQMd,2,3,1716097500,mura-grosu,False
10583,12344354,,,,whddsKVPz,2,3,1716116400,marinescu-dumitru,True
10584,12344355,,,,mpbcscrfd,1,3,1716100200,mortasifu-mcrae,True
10585,12344356,,,,kQGcsjFdl,1,3,1716105600,goldberg-alviani-allen,False
10586,12344357,,,,KQObsjege,1,3,1716108300,ciulli-iamachkine,True
10587,12344358,,,,igDbsMWed,1,3,1716126300,cuceu-vanta,True
10588,12344359,,,,JoZcsAejd,2,3,1716129900,cattaneo-ciavarella,False
10589,12344360,,,,Fdqcskvqc,2,3,1716099300,agostini-zanada,False
10590,12344361,,,,GbJcsiBVd,2,3,1716093000,dumitrescu-ferri,True
10591,12344362,,,,WwudguwYd,1,3,1716103800,barbarino-teglas,False
10592,12344363,,,,xaobsLExb,,3,1716112800,bass-codescu,True
10593,12344364,,,,LJKqsvItd,1,3,1716117300,schipor-caldes,True
10594,12344365,,,,YwidsCXhe,2,3,1716115500,varbanciu-jinga,False
10595,12344366,,,,PyzshRqd,1,3,1716111000,tugulescu-antonescu,False
10596,12344367,,,,QJessgFqd,2,3,1716103800,magureanu-onofrei,False
10597,12344368,,,,vNrcdXmld,1,3,1716113700,poritskyy-andreescu,False
10598,12344369,,,,wtQszyGy,2,3,1716116400,gheorghita-ignat,False
10599,12344370,,,,HNOcjOLmd,1,3,1716130800,murariu-orlikowski,True
10600,12344371,,,,TgMcsTwud,1,3,1716101100,papoe-gupta,True
10601,12344372,,,,XiMcshbVc,1,3,1716120000,mindrut-reid,False
10602,12344373,,,,ipGcsJVPd,2,3,1716108300,ducariu-ovchinnikov,False
10603,12344374,,,,qFqdsvFqe,1,3,1716106500,precupescu-holder,True
10604,12344375,,,,WwqbsMLPd,2,3,1716101100,butnaru-de-vincentis,False
10605,12344376,,,,ibVcjojDd,1,3,1716101100,chayka-luca,False
10606,12344377,,,,YRHnsOhhe,1,3,1716124500,ispasescu-glavas,False
10607,12344378,,,,QBbcsaoDk,1,3,1716121800,radu-munteanu,True
10608,12344379,,,,oFqgsIVPd,1,3,1716129000,ispasescu-ciobotaru,True
10609,12344380,,,,tGmcspnUd,2,3,1716112800,agape-petrovic,True
10610,12344381,,,,WrJdsjBVd,1,3,1716100200,coreisa-uta,True
10611,12344382,,,,azzcsBWTm,1,3,1716115500,carteputreda-rivera,True
10612,12344383,2,,,jCRbsNDQd,2,3,1716102300,samsonova-hindova,True
10613,12344385,,,,jwGcsBrId,2,3,1716121800,kyjaci-hou,True
10614,12344386,,,,FEocsklgd,1,3,1716124500,pavlovic-tadic,False
10615,12344387,,,,CMhfslihe,2,3,1716099300,mirkovic-halmos,False
10616,12344388,,,,eoUdsZGXb,2,3,1716094800,stuchlik-masiero,False
10617,12344389,,,,wVkdsVVEd,1,3,1716106500,dimitrijevic-nekovic,True
10618,12344390,,,,ybUcsiXpd,2,3,1716108300,hodzic-batista,True
10619,12344391,,,,aYecsfQGc,1,3,1716114600,mitrovic-stetzer,True
10620,12344392,,,,YEzcsDXhe,2,3,1716102000,djurdjevic-chvets,False
10621,12344393,,,,xkRcsFwgj,1,3,1716102900,vercik-da-silva,False
10622,12344394,,,,AlqbsNWDd,1,3,1716107400,szoke-schenekenberg,False
10623,12344395,,,,eyqdsuEPd,2,3,1716108300,ion-lukic,True
10624,12344396,,,,LMhdsFAhe,1,3,1716102000,costamagna-kisantal,True
10625,12344397,,,,bLPbcEXhe,1,3,1716125400,sisic-martinez-arjona,False
10626,12344398,,,,dIpcskQfd,1,3,1716098400,werner-hopp,False
10627,12344399,,,,fULcsZXhe,2,3,1716095700,fernandez-netri-howe,True
10628,12344400,,,,piccsMXhe,1,3,1716119100,djokic-riva,True
10629,12344401,2,1,,HxusyOD,1,3,1716110100,fanselow-daniel,False
10630,12344402,1,4,5,MEEsgtHp,1,3,1716111000,gaston-cachin,True
10631,12344403,1,,,UMXsTqZd,1,3,1716119100,pognon-klintcharov,False
10632,12344404,1,,,oYndsVlLd,1,3,1716103800,kubiak-lacides,False
10633,12344405,1,,,frObsFBbe,2,3,1716113700,domenc-stanke,False
10634,12344406,2,,,nlcdstXHd,1,3,1716109200,cooper-panzo,False
10635,12344407,2,,,fUVdsAGae,2,3,1716102600,pont-gerbaud,False
10636,12344408,2,,,PbvbyWzjd,2,3,1716102000,cejovic-pierre,True
10637,12344409,2,,,qnldsIXhe,2,3,1716126600,colin-sannen,True
10638,12344410,2,,,gkbdseRzd,1,3,1716115500,bellegy-camus,False
10639,12344411,1,,,HdndsJXhe,1,3,1716114900,ferion-alujas,False
10640,12344412,2,,,yLPbeLyTb,1,3,1716096600,freire-da-silva-hornung,True
10641,12344413,2,,,EGFdsKXht,2,3,1716114000,aubry-martin,False
10642,12344414,1,,,Ulpbscnpd,2,3,1716114000,briant-shaw,True
10643,12344415,2,,,ZxGcsVlQd,1,3,1716117900,pougault-ajavon,False
10644,12344416,1,,,ArEbsFbXd,1,3,1716120600,barthes-dussin,False
10645,12344417,2,,,XvqosAHrd,1,3,1716127500,fabre-lagarde,True
10646,12344418,1,,,nQGcshugm,1,3,1716113400,ponchet-gales,False
10647,12344420,,,,HLhcsioHd,2,3,1716102900,talleri-barnes,False
10648,12344421,,,,gjPcsmfMd,2,3,1716108300,opris-rothensteiner,True
10649,12344422,,,,bXcdsxued,1,3,1716097500,ebster-slavikova,True
10650,12344423,,,,ExPcsgMRd,1,3,1716121800,ksandinov-faltinger,True
10651,12344424,,,,yAFcsXChe,1,3,1716116400,kollaritsch-korokozidi,False
10652,12344425,,,,borsNqed,1,3,1716096600,kopel-rompies,True
10653,12344426,,,,BKtdsEdPd,1,3,1716110100,opris-drozd,True
10654,12344427,,,,CvpcsLXhe,1,3,1716113700,sifkovic-dittmann,False
10655,12344428,,,,dKKbswaIu,1,3,1716106500,gleixner-john-baptiste,False
10656,12344429,,,,tOmbsizoc,2,3,1716113700,kovacicova-masic,False
10657,12344430,,,,KkCcsDdZd,1,3,1716120900,nanova-marcon,False
10658,12344431,,,,Rwobskvpc,2,3,1716118200,moravcova-pislak,True
10659,12344432,,,,OkadsYEEd,2,3,1716119100,kovalchuk-mrazikova,True
10660,12344433,,,,TivdsWzrd,2,3,1716112800,simmons-benesova,True
10661,12344436,1,,,lracpNkad,1,3,1716119400,hrdinkova-borodulina,True
10662,12344438,2,,,nfNsFQMd,2,3,1716105600,lanisek-jaruskova,True
10663,12344440,2,,,qGncsMEqc,2,3,1716122100,ribnikar-juric,True
10664,12344441,1,,,MQjdsaQue,2,3,1716115200,vnuk-greco-lucchina,True
10665,12344442,2,,,TnLbsTVHd,2,3,1716112800,djurasic-mazzoni,False
10666,12344443,2,,,HhddsLqeg,2,3,1716123000,obradovic-znuderl,True
10667,12344444,1,,,eescsdjGd,1,3,1716111900,krockova-zund,False
