,match_id,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type
1223,12300397,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,True,False,False,True,0,2
1224,12300398,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,False,True,False,0,2
1225,12300425,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,16,Red clay,,True,True,False,True,0,2
1226,12300450,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,False,False,True,0,2
1227,12300483,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,16,Red clay,,True,False,True,False,0,2
1228,12300496,129710,"Monastir, Singles Main, W-ITF-TUN-27A",monastir-singles-main-w-itf-tun-27a,,ITF Women,itf-women,23,Hardcourt outdoor,,True,False,False,True,0,2
1229,12300497,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,16,Hardcourt outdoor,,False,True,True,False,0,2
1230,12300498,129703,"Antalya, Singles Main, W-ITF-TUR-17A",antalya-singles-main-w-itf-tur-17a,,ITF Women,itf-women,15,Red clay,,True,True,True,False,0,2
1231,12300515,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,False,True,True,True,0,2
1232,12300516,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,22,Red clay,,True,True,False,False,0,2
1233,12300544,129688,"Hammamet, Singles Main, W-ITF-TUN-22A",hammamet-singles-main-w-itf-tun-22a,,ITF Women,itf-women,13,Red clay,,True,False,False,False,0,2
1234,12300545,129688,"Hammamet, Singles Main, W-ITF-TUN-22A",hammamet-singles-main-w-itf-tun-22a,,ITF Women,itf-women,13,Red clay,,False,False,True,False,0,2
1235,12300546,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,16,Hardcourt outdoor,,False,True,True,True,0,2
1236,12300594,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,True,False,True,0,2
1237,12300610,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,True,False,False,0,2
1238,12300620,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,False,False,True,True,0,2
1239,12300657,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,51,Red clay,,False,False,True,False,0,2
1240,12300659,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,True,True,True,False,0,2
1241,12300674,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,False,False,True,True,0,2
1242,12300688,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,True,False,True,False,0,2
1243,12300740,129688,"Hammamet, Singles Main, W-ITF-TUN-22A",hammamet-singles-main-w-itf-tun-22a,,ITF Women,itf-women,14,Red clay,,True,True,False,True,0,2
1244,12300797,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,True,True,False,True,0,2
1245,12300835,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,True,False,True,0,2
1246,12300836,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,False,True,False,0,2
1247,12300862,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,16,Hardcourt outdoor,,False,False,False,False,0,2
1248,12300935,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,False,True,False,True,0,2
1249,12300971,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,51,Red clay,,False,True,False,True,0,2
1250,12300999,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,False,True,True,False,0,2
1251,12301004,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,16,Hardcourt outdoor,,True,True,True,False,0,2
1252,12301005,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,False,True,True,0,2
1253,12301029,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,16,Red clay,,True,False,True,False,0,2
1254,12301030,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,16,Hardcourt outdoor,,True,True,False,False,0,2
1255,12301031,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,16,Hardcourt outdoor,,True,False,True,False,0,2
1256,12301032,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,16,Red clay,,False,True,False,False,0,2
1257,12301034,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,16,Hardcourt outdoor,,True,True,True,False,0,2
1258,12301039,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,22,Red clay,,True,True,True,True,0,2
1259,12301049,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,False,False,True,False,0,2
1260,12301053,129736,"Bonita Springs, Singles Main, W-ITF-USA-13A",bonita-springs-singles-main-w-itf-usa-13a,,ITF Women,itf-women,25,Red clay,,True,False,True,True,0,2
1261,12301060,129751,"Boca Raton, Singles Main, W-ITF-USA-14A",boca-raton-singles-main-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,False,True,False,True,0,2
1262,12301127,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,False,True,False,False,0,2
1263,12301128,129751,"Boca Raton, Singles Main, W-ITF-USA-14A",boca-raton-singles-main-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,True,False,True,False,0,2
1264,12301140,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,51,Red clay,,False,False,True,False,0,2
1265,12301215,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,16,Hardcourt outdoor,,False,False,True,True,0,2
1266,12301216,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,True,True,True,False,0,2
1267,12301217,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,False,False,False,False,0,2
1268,12301323,129751,"Boca Raton, Singles Main, W-ITF-USA-14A",boca-raton-singles-main-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,True,False,True,False,0,2
1269,12301329,129736,"Bonita Springs, Singles Main, W-ITF-USA-13A",bonita-springs-singles-main-w-itf-usa-13a,,ITF Women,itf-women,25,Red clay,,True,True,True,False,0,2
1270,12301357,129667,"Anapoima, Singles Main, W-ITF-COL-01A",anapoima-singles-main-w-itf-col-01a,,ITF Women,itf-women,17,Red clay,,True,False,False,False,0,2
1271,12301358,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,False,False,False,False,0,2
1272,12301375,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,False,True,True,False,0,2
1273,12301450,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,True,False,False,True,0,2
1274,12301513,129751,"Boca Raton, Singles Main, W-ITF-USA-14A",boca-raton-singles-main-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,False,True,True,True,0,2
1275,12301547,129667,"Anapoima, Singles Main, W-ITF-COL-01A",anapoima-singles-main-w-itf-col-01a,,ITF Women,itf-women,17,Red clay,,True,False,False,True,0,2
1276,12301549,129736,"Bonita Springs, Singles Main, W-ITF-USA-13A",bonita-springs-singles-main-w-itf-usa-13a,,ITF Women,itf-women,25,Red clay,,True,True,False,False,0,2
1277,12301588,129665,"Anapoima, Singles Main, M-ITF-COL-03A",anapoima-singles-main-m-itf-col-03a,,ITF Men,itf-men,19,Red clay,,False,False,True,False,0,2
1278,12301594,129667,"Anapoima, Singles Main, W-ITF-COL-01A",anapoima-singles-main-w-itf-col-01a,,ITF Women,itf-women,17,Red clay,,False,True,False,False,0,2
1279,12301636,129736,"Bonita Springs, Singles Main, W-ITF-USA-13A",bonita-springs-singles-main-w-itf-usa-13a,,ITF Women,itf-women,25,Red clay,,False,True,False,True,0,2
1280,12301637,129665,"Anapoima, Singles Main, M-ITF-COL-03A",anapoima-singles-main-m-itf-col-03a,,ITF Men,itf-men,19,Red clay,,True,True,False,True,0,2
1281,12301647,129667,"Anapoima, Singles Main, W-ITF-COL-01A",anapoima-singles-main-w-itf-col-01a,,ITF Women,itf-women,17,Red clay,,True,True,False,False,0,2
1282,12301676,129665,"Anapoima, Singles Main, M-ITF-COL-03A",anapoima-singles-main-m-itf-col-03a,,ITF Men,itf-men,19,Red clay,,False,False,True,False,0,2
1283,12301690,129665,"Anapoima, Singles Main, M-ITF-COL-03A",anapoima-singles-main-m-itf-col-03a,,ITF Men,itf-men,19,Red clay,,False,False,True,False,0,2
1284,12301802,129736,"Bonita Springs, Singles Main, W-ITF-USA-13A",bonita-springs-singles-main-w-itf-usa-13a,,ITF Women,itf-women,25,Red clay,,True,False,True,False,0,2
1285,12302253,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,34,Hardcourt outdoor,,False,False,True,True,0,2
1286,12302360,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,False,True,True,True,0,2
1287,12302427,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,False,False,False,False,0,2
1288,12302428,129669,"Gifu, Singles Main, W-ITF-JPN-05A",gifu-singles-main-w-itf-jpn-05a,,ITF Women,itf-women,29,Hardcourt outdoor,,True,True,True,True,0,2
1289,12302429,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,33,Hardcourt outdoor,,True,False,False,True,0,2
1290,12302564,129669,"Gifu, Singles Main, W-ITF-JPN-05A",gifu-singles-main-w-itf-jpn-05a,,ITF Women,itf-women,29,Hardcourt outdoor,,True,False,True,False,0,2
1291,12302740,129704,"Antalya, Singles Main, M-ITF-TUR-17A",antalya-singles-main-m-itf-tur-17a,,ITF Men,itf-men,21,Red clay,,True,True,False,True,0,2
1292,12302789,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,51,Red clay,,False,False,True,True,0,2
1293,12302913,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,False,True,True,True,0,2
1294,12303052,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,22,Red clay,,True,False,True,True,0,2
1295,12303053,129703,"Antalya, Singles Main, W-ITF-TUR-17A",antalya-singles-main-w-itf-tur-17a,,ITF Women,itf-women,15,Red clay,,False,True,True,False,0,2
1296,12303054,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,16,Hardcourt outdoor,,False,True,False,False,0,2
1297,12303110,129703,"Antalya, Singles Main, W-ITF-TUR-17A",antalya-singles-main-w-itf-tur-17a,,ITF Women,itf-women,15,Red clay,,False,True,True,False,0,2
1298,12303124,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,16,Hardcourt outdoor,,False,True,True,True,0,2
1299,12303127,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,False,True,False,0,2
1300,12303136,129688,"Hammamet, Singles Main, W-ITF-TUN-22A",hammamet-singles-main-w-itf-tun-22a,,ITF Women,itf-women,13,Red clay,,False,False,True,True,0,2
1301,12303150,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,True,True,True,True,0,2
1302,12303199,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,False,False,False,False,0,2
1303,12303200,129710,"Monastir, Singles Main, W-ITF-TUN-27A",monastir-singles-main-w-itf-tun-27a,,ITF Women,itf-women,23,Hardcourt outdoor,,False,False,False,True,0,2
1304,12303201,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,False,True,True,True,0,2
1305,12303202,129710,"Monastir, Singles Main, W-ITF-TUN-27A",monastir-singles-main-w-itf-tun-27a,,ITF Women,itf-women,23,Hardcourt outdoor,,True,True,False,False,0,2
1306,12303219,129652,"Lopota, Singles Main, W-ITF-GEO-02A",lopota-singles-main-w-itf-geo-02a,,ITF Women,itf-women,24,Hardcourt outdoor,,True,False,False,True,0,2
1307,12303226,129704,"Antalya, Singles Main, M-ITF-TUR-17A",antalya-singles-main-m-itf-tur-17a,,ITF Men,itf-men,21,Red clay,,False,False,False,False,0,2
1308,12303264,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,16,Hardcourt outdoor,,False,False,False,True,0,2
1309,12303271,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,False,True,False,0,2
1310,12303314,129688,"Hammamet, Singles Main, W-ITF-TUN-22A",hammamet-singles-main-w-itf-tun-22a,,ITF Women,itf-women,14,Red clay,,False,False,True,True,0,2
1311,12303413,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,50,Red clay,,False,True,True,True,0,2
1312,12303435,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,True,True,True,False,0,2
1313,12303437,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,True,True,False,True,0,2
1314,12303484,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,16,Hardcourt outdoor,,True,True,True,False,0,2
1315,12303589,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,False,True,True,True,0,2
1316,12303632,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,50,Red clay,,True,True,True,True,0,2
1317,12303664,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,False,True,True,True,0,2
1318,12303737,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,True,False,False,False,0,2
1319,12303789,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,True,False,False,0,2
1320,12303790,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,False,False,False,True,0,2
1321,12303819,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,True,True,True,True,0,2
1322,12304022,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,False,True,False,False,0,2
1323,12304047,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,False,True,True,False,0,2
1324,12304086,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,False,True,True,False,0,2
1325,12304192,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,True,False,False,False,0,2
1326,12304489,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,True,True,False,True,0,2
1327,12305630,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,16,Red clay,,False,True,False,False,0,2
1328,12305645,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,False,True,False,False,0,2
1329,12305646,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,True,True,True,False,0,2
1330,12305659,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,False,True,True,False,0,2
1331,12305678,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,True,True,False,False,0,2
1332,12305690,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,16,Red clay,,False,True,True,True,0,2
1333,12305691,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,22,Red clay,,True,False,True,True,0,2
1334,12261530,129164,"Madrid, Spain",madrid-spain,,ATP,atp,12552,Red clay,1000,False,False,False,True,0,2
1335,12261531,129164,"Madrid, Spain",madrid-spain,,ATP,atp,12572,Red clay,1000,False,True,False,False,0,2
1336,12261565,129201,"Madrid, Spain",madrid-spain,,WTA,wta,3494,Red clay,1000,True,False,False,True,0,2
1337,12276770,129510,"Guangzhou, China",guangzhou-china,,Challenger,challenger,147,Hardcourt outdoor,75,False,False,True,False,0,2
1338,12276771,129510,"Guangzhou, China",guangzhou-china,,Challenger,challenger,148,Hardcourt outdoor,75,True,False,True,True,0,2
1339,12276777,129510,"Guangzhou, China",guangzhou-china,,Challenger,challenger,147,Hardcourt outdoor,75,True,False,True,True,0,2
1340,12276778,129510,"Guangzhou, China",guangzhou-china,,Challenger,challenger,147,Hardcourt outdoor,75,False,True,True,True,0,2
1341,12276779,129510,"Guangzhou, China",guangzhou-china,,Challenger,challenger,146,Hardcourt outdoor,75,True,False,False,True,0,2
1342,12276780,129510,"Guangzhou, China",guangzhou-china,,Challenger,challenger,148,Hardcourt outdoor,75,True,False,False,False,0,2
1343,12276782,129510,"Guangzhou, China",guangzhou-china,,Challenger,challenger,148,Hardcourt outdoor,75,True,False,False,False,0,2
1344,12276805,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,78,Red clay,,True,False,True,False,0,2
1345,12276808,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,78,Red clay,,True,False,False,False,0,2
1346,12276809,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,77,Red clay,,True,True,False,False,0,2
1347,12276810,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,78,Red clay,,True,False,True,True,0,2
1348,12276811,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,77,Red clay,,False,True,True,False,0,2
1349,12276812,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,78,Red clay,,True,False,False,False,0,2
1350,12276817,129514,"Porto Alegre, Brazil",porto-alegre-brazil,,Challenger,challenger,78,Red clay,,True,True,False,False,0,2
1351,12276825,129515,"Porto Alegre, Brazil, Doubles",porto-alegre-brazil-doubles,,Challenger,challenger,25,Red clay,,False,False,True,True,0,2
1352,12276826,129515,"Porto Alegre, Brazil, Doubles",porto-alegre-brazil-doubles,,Challenger,challenger,25,Red clay,,True,False,True,False,0,2
1353,12276827,129515,"Porto Alegre, Brazil, Doubles",porto-alegre-brazil-doubles,,Challenger,challenger,25,Red clay,,True,True,True,True,0,2
1354,12276835,129518,"Aix en Provence, France",aix-en-provence-france,,Challenger,challenger,386,Red clay,,True,False,False,True,0,2
1355,12276837,129518,"Aix en Provence, France",aix-en-provence-france,,Challenger,challenger,386,Red clay,,True,False,False,True,0,2
1356,12276839,129518,"Aix en Provence, France",aix-en-provence-france,,Challenger,challenger,386,Red clay,,True,False,False,False,0,2
1357,12276840,129518,"Aix en Provence, France",aix-en-provence-france,,Challenger,challenger,386,Red clay,,False,False,False,False,0,2
1358,12276842,129518,"Aix en Provence, France",aix-en-provence-france,,Challenger,challenger,385,Red clay,,True,True,False,True,0,2
1359,12276843,129518,"Aix en Provence, France",aix-en-provence-france,,Challenger,challenger,386,Red clay,,False,True,False,False,0,2
1360,12276845,129518,"Aix en Provence, France",aix-en-provence-france,,Challenger,challenger,385,Red clay,,False,True,False,False,0,2
1361,12276859,129522,"Cagliari, Italy",cagliari-italy,,Challenger,challenger,319,Red clay,175,False,True,False,False,0,2
1362,12276860,129522,"Cagliari, Italy",cagliari-italy,,Challenger,challenger,320,Red clay,175,True,False,False,True,0,2
1363,12276865,129522,"Cagliari, Italy",cagliari-italy,,Challenger,challenger,320,Red clay,175,True,False,False,False,0,2
1364,12276868,129522,"Cagliari, Italy",cagliari-italy,,Challenger,challenger,320,Red clay,175,True,True,False,False,0,2
1365,12276869,129522,"Cagliari, Italy",cagliari-italy,,Challenger,challenger,320,Red clay,175,True,False,True,False,0,2
1366,12276923,129526,"Saint-Malo, France",saint-malo-france,,Challenger Women,challenger-women,230,Red clay,125,True,False,True,False,0,2
1367,12276926,129526,"Saint-Malo, France",saint-malo-france,,Challenger Women,challenger-women,229,Red clay,125,True,False,False,True,0,2
1368,12276930,129526,"Saint-Malo, France",saint-malo-france,,Challenger Women,challenger-women,229,Red clay,125,True,True,False,True,0,2
1369,12276931,129526,"Saint-Malo, France",saint-malo-france,,Challenger Women,challenger-women,229,Red clay,125,True,True,False,False,0,2
1370,12276932,129526,"Saint-Malo, France",saint-malo-france,,Challenger Women,challenger-women,229,Red clay,125,False,True,True,False,0,2
1371,12276933,129526,"Saint-Malo, France",saint-malo-france,,Challenger Women,challenger-women,229,Red clay,125,False,False,False,True,0,2
1372,12276935,129526,"Saint-Malo, France",saint-malo-france,,Challenger Women,challenger-women,230,Red clay,125,True,False,False,True,0,2
1373,12276974,129531,"Lleida, Spain",lleida-spain,,Challenger Women,challenger-women,115,Red clay,125,True,True,False,True,0,2
1374,12276977,129531,"Lleida, Spain",lleida-spain,,Challenger Women,challenger-women,115,Red clay,125,True,False,True,True,0,2
1375,12276980,129531,"Lleida, Spain",lleida-spain,,Challenger Women,challenger-women,115,Red clay,125,True,True,True,True,0,2
1376,12276985,129531,"Lleida, Spain",lleida-spain,,Challenger Women,challenger-women,113,Red clay,125,False,True,False,False,0,2
1377,12276988,129531,"Lleida, Spain",lleida-spain,,Challenger Women,challenger-women,115,Red clay,125,True,True,False,False,0,2
1378,12295121,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,False,False,True,False,0,2
1379,12295203,129703,"Antalya, Singles Main, W-ITF-TUR-17A",antalya-singles-main-w-itf-tur-17a,,ITF Women,itf-women,15,Red clay,,True,False,False,False,0,2
1380,12295414,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,True,True,True,False,0,2
1381,12295438,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,False,False,False,True,0,2
1382,12297829,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,False,True,False,False,0,2
1383,12300123,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,False,True,False,False,0,2
1384,12300228,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,True,False,False,True,0,2
1385,12300269,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,22,Red clay,,False,False,False,False,0,2
