,match_id,round_id,name,slug,cup_round_type
2429,12315391,6,Round of 32,round-of-32,16
2430,12315404,6,Round of 32,round-of-32,16
2431,12315405,6,Round of 32,round-of-32,16
2432,12315406,6,Round of 32,round-of-32,16
2433,12315407,6,Round of 32,round-of-32,16
2434,12315408,6,Round of 32,round-of-32,16
2435,12315409,6,Round of 32,round-of-32,16
2436,12315410,6,Round of 32,round-of-32,16
2437,12315536,6,Round of 32,round-of-32,16
2438,12315537,6,Round of 32,round-of-32,16
2439,12315538,6,Round of 32,round-of-32,16
2440,12315539,6,Round of 32,round-of-32,16
2441,12315540,6,Round of 32,round-of-32,16
2442,12315541,6,Round of 32,round-of-32,16
2443,12315542,6,Round of 32,round-of-32,16
2444,12315546,5,Round of 16,round-of-16,8
2445,12315547,5,Round of 16,round-of-16,8
2446,12315548,5,Round of 16,round-of-16,8
2447,12315549,5,Round of 16,round-of-16,8
2448,12315813,5,Round of 16,round-of-16,8
2449,12315993,6,Round of 32,round-of-32,16
2450,12315994,6,Round of 32,round-of-32,16
2451,12315995,6,Round of 32,round-of-32,16
2452,12315996,6,Round of 32,round-of-32,16
2453,12315997,6,Round of 32,round-of-32,16
2454,12315998,6,Round of 32,round-of-32,16
2455,12315999,6,Round of 32,round-of-32,16
2456,12316000,6,Round of 32,round-of-32,16
2457,12316145,6,Round of 32,round-of-32,16
2458,12316146,6,Round of 32,round-of-32,16
2459,12316147,6,Round of 32,round-of-32,16
2460,12316148,6,Round of 32,round-of-32,16
2461,12316149,6,Round of 32,round-of-32,16
2462,12316151,6,Round of 32,round-of-32,16
2463,12316152,6,Round of 32,round-of-32,16
2464,12316299,64,Round of 128,round-of-128,
2465,12316300,64,Round of 128,round-of-128,
2466,12316334,64,Round of 128,round-of-128,
2467,12316335,64,Round of 128,round-of-128,
2468,12316336,64,Round of 128,round-of-128,
2469,12316337,64,Round of 128,round-of-128,
2470,12316421,6,Round of 32,round-of-32,16
2471,12317691,6,Round of 32,round-of-32,16
2472,12317693,6,Round of 32,round-of-32,16
2473,12318235,6,Round of 32,round-of-32,16
2474,12318359,6,Round of 32,round-of-32,16
2475,12296881,5,Round of 16,round-of-16,8
2476,12296886,5,Round of 16,round-of-16,8
2477,12296887,5,Round of 16,round-of-16,8
2478,12296888,5,Round of 16,round-of-16,8
2479,12296891,5,Round of 16,round-of-16,8
2480,12296892,5,Round of 16,round-of-16,8
2481,12296893,5,Round of 16,round-of-16,8
2482,12296894,5,Round of 16,round-of-16,8
2483,12296905,5,Round of 16,round-of-16,8
2484,12296908,5,Round of 16,round-of-16,8
2485,12296909,5,Round of 16,round-of-16,8
2486,12296910,5,Round of 16,round-of-16,8
2487,12296911,5,Round of 16,round-of-16,8
2488,12296913,5,Round of 16,round-of-16,8
2489,12296925,5,Round of 16,round-of-16,8
2490,12296926,5,Round of 16,round-of-16,8
2491,12296927,5,Round of 16,round-of-16,8
2492,12296930,5,Round of 16,round-of-16,8
2493,12296931,5,Round of 16,round-of-16,8
2494,12296934,5,Round of 16,round-of-16,8
2495,12296936,5,Round of 16,round-of-16,8
2496,12296938,5,Round of 16,round-of-16,8
2497,12296948,5,Round of 16,round-of-16,8
2498,12296949,5,Round of 16,round-of-16,8
2499,12296951,5,Round of 16,round-of-16,8
2500,12296954,5,Round of 16,round-of-16,8
2501,12296956,5,Round of 16,round-of-16,8
2502,12296958,5,Round of 16,round-of-16,8
2503,12296960,5,Round of 16,round-of-16,8
2504,12296961,5,Round of 16,round-of-16,8
2505,12296978,5,Round of 16,round-of-16,8
2506,12296979,5,Round of 16,round-of-16,8
2507,12296980,5,Round of 16,round-of-16,8
2508,12296988,5,Round of 16,round-of-16,8
2509,12302303,32,Round of 64,round-of-64,
2510,12302306,32,Round of 64,round-of-64,
2511,12302313,32,Round of 64,round-of-64,
2512,12302314,32,Round of 64,round-of-64,
2513,12302321,32,Round of 64,round-of-64,
2514,12302327,32,Round of 64,round-of-64,
2515,12302329,32,Round of 64,round-of-64,
2516,12306776,6,Round of 32,round-of-32,16
2517,12306780,6,Round of 32,round-of-32,16
2518,12306789,6,Round of 32,round-of-32,16
2519,12306792,6,Round of 32,round-of-32,16
2520,12306793,6,Round of 32,round-of-32,16
2521,12306797,6,Round of 32,round-of-32,16
2522,12306798,6,Round of 32,round-of-32,16
2523,12306802,6,Round of 32,round-of-32,16
2524,12307334,6,Round of 32,round-of-32,16
2525,12307340,6,Round of 32,round-of-32,16
2526,12307346,6,Round of 32,round-of-32,16
2527,12307352,6,Round of 32,round-of-32,16
2528,12307358,6,Round of 32,round-of-32,16
2529,12307363,6,Round of 32,round-of-32,16
2530,12307370,6,Round of 32,round-of-32,16
2531,12307376,6,Round of 32,round-of-32,16
2532,12309745,5,Round of 16,round-of-16,8
2533,12309746,5,Round of 16,round-of-16,8
2534,12309747,5,Round of 16,round-of-16,8
2535,12309748,5,Round of 16,round-of-16,8
2536,12309749,5,Round of 16,round-of-16,8
2537,12309750,5,Round of 16,round-of-16,8
2538,12309751,5,Round of 16,round-of-16,8
2539,12309752,5,Round of 16,round-of-16,8
2540,12310120,6,Round of 32,round-of-32,16
2541,12310124,6,Round of 32,round-of-32,16
2542,12310128,6,Round of 32,round-of-32,16
2543,12310130,6,Round of 32,round-of-32,16
2544,12310133,6,Round of 32,round-of-32,16
2545,12310135,6,Round of 32,round-of-32,16
2546,12310137,6,Round of 32,round-of-32,16
2547,12310700,6,Round of 32,round-of-32,16
2548,12311066,6,Round of 32,round-of-32,16
2549,12311068,6,Round of 32,round-of-32,16
2550,12311070,6,Round of 32,round-of-32,16
2551,12311266,5,Round of 16,round-of-16,8
2552,12311390,64,Round of 128,round-of-128,
2553,12311391,64,Round of 128,round-of-128,
2554,12311392,64,Round of 128,round-of-128,
2555,12311393,64,Round of 128,round-of-128,
2556,12311394,64,Round of 128,round-of-128,
2557,12311395,64,Round of 128,round-of-128,
2558,12311396,64,Round of 128,round-of-128,
2559,12311398,64,Round of 128,round-of-128,
2560,12311399,64,Round of 128,round-of-128,
2561,12311400,64,Round of 128,round-of-128,
2562,12311402,64,Round of 128,round-of-128,
2563,12311403,64,Round of 128,round-of-128,
2564,12311404,64,Round of 128,round-of-128,
2565,12311405,64,Round of 128,round-of-128,
2566,12311406,64,Round of 128,round-of-128,
2567,12311407,64,Round of 128,round-of-128,
2568,12311408,64,Round of 128,round-of-128,
2569,12311409,64,Round of 128,round-of-128,
2570,12311410,64,Round of 128,round-of-128,
2571,12311412,6,Round of 32,round-of-32,16
2572,12311414,6,Round of 32,round-of-32,16
2573,12311415,6,Round of 32,round-of-32,16
2574,12311416,6,Round of 32,round-of-32,16
2575,12311417,6,Round of 32,round-of-32,16
2576,12311418,6,Round of 32,round-of-32,16
2577,12311419,6,Round of 32,round-of-32,16
2578,12311429,5,Round of 16,round-of-16,8
2579,12311713,6,Round of 32,round-of-32,16
2580,12311715,6,Round of 32,round-of-32,16
2581,12311799,6,Round of 32,round-of-32,16
2582,12311800,6,Round of 32,round-of-32,16
2583,12311802,6,Round of 32,round-of-32,16
2584,12311803,6,Round of 32,round-of-32,16
2585,12311804,6,Round of 32,round-of-32,16
2586,12311805,6,Round of 32,round-of-32,16
2587,12311806,6,Round of 32,round-of-32,16
2588,12311807,6,Round of 32,round-of-32,16
2589,12311809,6,Round of 32,round-of-32,16
2590,12311810,6,Round of 32,round-of-32,16
2591,12311811,6,Round of 32,round-of-32,16
2592,12311863,6,Round of 32,round-of-32,16
2593,12311865,6,Round of 32,round-of-32,16
2594,12311870,6,Round of 32,round-of-32,16
2595,12311872,6,Round of 32,round-of-32,16
2596,12311899,2,Qualification round 2,qualification-round-2,
2597,12311900,64,Round of 128,round-of-128,
2598,12311901,64,Round of 128,round-of-128,
2599,12311902,64,Round of 128,round-of-128,
2600,12311903,64,Round of 128,round-of-128,
2601,12311904,64,Round of 128,round-of-128,
2602,12311905,64,Round of 128,round-of-128,
2603,12311907,64,Round of 128,round-of-128,
2604,12311909,64,Round of 128,round-of-128,
2605,12311911,64,Round of 128,round-of-128,
2606,12311916,64,Round of 128,round-of-128,
2607,12311996,6,Round of 32,round-of-32,16
2608,12312008,6,Round of 32,round-of-32,16
2609,12312024,6,Round of 32,round-of-32,16
2610,12312026,6,Round of 32,round-of-32,16
2611,12312033,6,Round of 32,round-of-32,16
2612,12312078,6,Round of 32,round-of-32,16
2613,12312112,6,Round of 32,round-of-32,16
2614,12312113,6,Round of 32,round-of-32,16
2615,12312278,6,Round of 32,round-of-32,16
2616,12312281,6,Round of 32,round-of-32,16
2617,12312282,6,Round of 32,round-of-32,16
2618,12312283,6,Round of 32,round-of-32,16
2619,12312364,5,Round of 16,round-of-16,8
2620,12312407,2,Qualification round 2,qualification-round-2,
2621,12312542,2,Qualification round 2,qualification-round-2,
2622,12312578,2,Qualification round 2,qualification-round-2,
2623,12312602,2,Qualification round 2,qualification-round-2,
2624,12312635,2,Qualification round 2,qualification-round-2,
2625,12312668,2,Qualification round 2,qualification-round-2,
2626,12312791,5,Round of 16,round-of-16,8
2627,12312792,6,Round of 32,round-of-32,16
2628,12312793,6,Round of 32,round-of-32,16
2629,12312794,6,Round of 32,round-of-32,16
2630,12312795,6,Round of 32,round-of-32,16
2631,12312796,6,Round of 32,round-of-32,16
2632,12312797,6,Round of 32,round-of-32,16
2633,12312798,6,Round of 32,round-of-32,16
2634,12312799,6,Round of 32,round-of-32,16
2635,12312801,6,Round of 32,round-of-32,16
2636,12312842,6,Round of 32,round-of-32,16
2637,12312873,6,Round of 32,round-of-32,16
2638,12312875,6,Round of 32,round-of-32,16
2639,12312876,6,Round of 32,round-of-32,16
2640,12312877,6,Round of 32,round-of-32,16
2641,12312878,6,Round of 32,round-of-32,16
2642,12312879,6,Round of 32,round-of-32,16
2643,12312882,6,Round of 32,round-of-32,16
2644,12312883,6,Round of 32,round-of-32,16
2645,12312885,2,Qualification round 2,qualification-round-2,
2646,12312899,2,Qualification round 2,qualification-round-2,
2647,12312978,6,Round of 32,round-of-32,16
2648,12312979,6,Round of 32,round-of-32,16
2649,12312980,6,Round of 32,round-of-32,16
2650,12312981,6,Round of 32,round-of-32,16
2651,12312982,6,Round of 32,round-of-32,16
2652,12313063,6,Round of 32,round-of-32,16
2653,12313064,6,Round of 32,round-of-32,16
2654,12313261,64,Round of 128,round-of-128,
2655,12313263,64,Round of 128,round-of-128,
2656,12313488,6,Round of 32,round-of-32,16
2657,12313489,6,Round of 32,round-of-32,16
2658,12313492,6,Round of 32,round-of-32,16
2659,12313493,6,Round of 32,round-of-32,16
2660,12313494,6,Round of 32,round-of-32,16
2661,12313495,6,Round of 32,round-of-32,16
2662,12313496,6,Round of 32,round-of-32,16
2663,12313497,6,Round of 32,round-of-32,16
2664,12313498,6,Round of 32,round-of-32,16
2665,12313499,6,Round of 32,round-of-32,16
2666,12313501,6,Round of 32,round-of-32,16
2667,12313502,6,Round of 32,round-of-32,16
2668,12313503,6,Round of 32,round-of-32,16
2669,12313504,6,Round of 32,round-of-32,16
2670,12313505,6,Round of 32,round-of-32,16
2671,12313507,6,Round of 32,round-of-32,16
2672,12313508,6,Round of 32,round-of-32,16
2673,12313509,6,Round of 32,round-of-32,16
2674,12313511,6,Round of 32,round-of-32,16
2675,12313512,6,Round of 32,round-of-32,16
2676,12313513,6,Round of 32,round-of-32,16
2677,12313514,6,Round of 32,round-of-32,16
2678,12313516,6,Round of 32,round-of-32,16
2679,12313517,6,Round of 32,round-of-32,16
2680,12313518,6,Round of 32,round-of-32,16
2681,12313519,6,Round of 32,round-of-32,16
2682,12313520,6,Round of 32,round-of-32,16
2683,12313521,6,Round of 32,round-of-32,16
2684,12313522,6,Round of 32,round-of-32,16
2685,12313523,6,Round of 32,round-of-32,16
2686,12313524,6,Round of 32,round-of-32,16
2687,12313525,6,Round of 32,round-of-32,16
2688,12313526,6,Round of 32,round-of-32,16
2689,12313527,6,Round of 32,round-of-32,16
2690,12313528,6,Round of 32,round-of-32,16
2691,12313529,6,Round of 32,round-of-32,16
2692,12313530,6,Round of 32,round-of-32,16
2693,12313531,6,Round of 32,round-of-32,16
2694,12313532,6,Round of 32,round-of-32,16
2695,12313533,6,Round of 32,round-of-32,16
2696,12313534,6,Round of 32,round-of-32,16
2697,12313535,6,Round of 32,round-of-32,16
2698,12313536,6,Round of 32,round-of-32,16
2699,12313537,6,Round of 32,round-of-32,16
2700,12313539,6,Round of 32,round-of-32,16
2701,12313540,6,Round of 32,round-of-32,16
2702,12313541,6,Round of 32,round-of-32,16
2703,12313544,6,Round of 32,round-of-32,16
2704,12313546,6,Round of 32,round-of-32,16
2705,12313547,6,Round of 32,round-of-32,16
2706,12313550,6,Round of 32,round-of-32,16
2707,12313551,6,Round of 32,round-of-32,16
2708,12313552,6,Round of 32,round-of-32,16
2709,12313553,6,Round of 32,round-of-32,16
2710,12313554,6,Round of 32,round-of-32,16
2711,12313555,6,Round of 32,round-of-32,16
2712,12313556,6,Round of 32,round-of-32,16
2713,12313557,6,Round of 32,round-of-32,16
2714,12313558,6,Round of 32,round-of-32,16
2715,12313561,6,Round of 32,round-of-32,16
2716,12313570,6,Round of 32,round-of-32,16
2717,12313571,6,Round of 32,round-of-32,16
2718,12313572,6,Round of 32,round-of-32,16
2719,12313573,6,Round of 32,round-of-32,16
2720,12313574,6,Round of 32,round-of-32,16
2721,12313575,6,Round of 32,round-of-32,16
2722,12313576,6,Round of 32,round-of-32,16
2723,12313577,6,Round of 32,round-of-32,16
2724,12313579,6,Round of 32,round-of-32,16
2725,12313580,6,Round of 32,round-of-32,16
2726,12313581,6,Round of 32,round-of-32,16
2727,12313582,6,Round of 32,round-of-32,16
2728,12313583,6,Round of 32,round-of-32,16
2729,12313584,6,Round of 32,round-of-32,16
2730,12313585,6,Round of 32,round-of-32,16
2731,12313586,6,Round of 32,round-of-32,16
2732,12313588,6,Round of 32,round-of-32,16
2733,12313589,6,Round of 32,round-of-32,16
2734,12313647,6,Round of 32,round-of-32,16
2735,12313648,6,Round of 32,round-of-32,16
2736,12313649,6,Round of 32,round-of-32,16
2737,12313650,6,Round of 32,round-of-32,16
2738,12313654,6,Round of 32,round-of-32,16
2739,12313655,6,Round of 32,round-of-32,16
2740,12313657,6,Round of 32,round-of-32,16
2741,12313660,6,Round of 32,round-of-32,16
2742,12313661,6,Round of 32,round-of-32,16
2743,12313662,6,Round of 32,round-of-32,16
2744,12313663,6,Round of 32,round-of-32,16
2745,12313665,6,Round of 32,round-of-32,16
2746,12313667,6,Round of 32,round-of-32,16
2747,12313668,6,Round of 32,round-of-32,16
2748,12313669,6,Round of 32,round-of-32,16
2749,12313670,6,Round of 32,round-of-32,16
2750,12313684,6,Round of 32,round-of-32,16
2751,12313685,6,Round of 32,round-of-32,16
2752,12313686,6,Round of 32,round-of-32,16
2753,12313687,6,Round of 32,round-of-32,16
2754,12313688,6,Round of 32,round-of-32,16
2755,12313689,6,Round of 32,round-of-32,16
2756,12313690,6,Round of 32,round-of-32,16
2757,12313691,6,Round of 32,round-of-32,16
2758,12313692,6,Round of 32,round-of-32,16
2759,12313693,6,Round of 32,round-of-32,16
2760,12313694,6,Round of 32,round-of-32,16
2761,12313695,6,Round of 32,round-of-32,16
2762,12313696,5,Round of 16,round-of-16,8
2763,12313701,6,Round of 32,round-of-32,16
2764,12313706,5,Round of 16,round-of-16,8
2765,12313710,6,Round of 32,round-of-32,16
2766,12313712,6,Round of 32,round-of-32,16
2767,12313713,6,Round of 32,round-of-32,16
2768,12313723,6,Round of 32,round-of-32,16
2769,12313724,6,Round of 32,round-of-32,16
2770,12313725,6,Round of 32,round-of-32,16
2771,12313726,6,Round of 32,round-of-32,16
2772,12313727,6,Round of 32,round-of-32,16
2773,12313728,6,Round of 32,round-of-32,16
2774,12313729,6,Round of 32,round-of-32,16
2775,12313730,6,Round of 32,round-of-32,16
2776,12313731,6,Round of 32,round-of-32,16
2777,12313732,5,Round of 16,round-of-16,8
2778,12313733,6,Round of 32,round-of-32,16
2779,12313734,6,Round of 32,round-of-32,16
2780,12313735,6,Round of 32,round-of-32,16
2781,12313736,6,Round of 32,round-of-32,16
2782,12313737,6,Round of 32,round-of-32,16
2783,12313738,6,Round of 32,round-of-32,16
2784,12313740,6,Round of 32,round-of-32,16
2785,12313742,6,Round of 32,round-of-32,16
2786,12313743,6,Round of 32,round-of-32,16
2787,12313744,6,Round of 32,round-of-32,16
2788,12313745,6,Round of 32,round-of-32,16
2789,12313746,6,Round of 32,round-of-32,16
2790,12313747,6,Round of 32,round-of-32,16
2791,12313748,6,Round of 32,round-of-32,16
2792,12313749,6,Round of 32,round-of-32,16
2793,12313750,6,Round of 32,round-of-32,16
2794,12313751,6,Round of 32,round-of-32,16
2795,12313758,6,Round of 32,round-of-32,16
2796,12313759,6,Round of 32,round-of-32,16
2797,12313760,6,Round of 32,round-of-32,16
2798,12313761,6,Round of 32,round-of-32,16
2799,12313762,6,Round of 32,round-of-32,16
2800,12313763,6,Round of 32,round-of-32,16
2801,12313840,5,Round of 16,round-of-16,8
2802,12314722,6,Round of 32,round-of-32,16
2803,12314723,6,Round of 32,round-of-32,16
2804,12314724,6,Round of 32,round-of-32,16
2805,12314725,6,Round of 32,round-of-32,16
2806,12314726,6,Round of 32,round-of-32,16
2807,12314727,6,Round of 32,round-of-32,16
2808,12314728,6,Round of 32,round-of-32,16
2809,12314840,6,Round of 32,round-of-32,16
2810,12314841,6,Round of 32,round-of-32,16
2811,12314842,6,Round of 32,round-of-32,16
2812,12314843,6,Round of 32,round-of-32,16
2813,12314844,6,Round of 32,round-of-32,16
2814,12314845,6,Round of 32,round-of-32,16
2815,12314846,6,Round of 32,round-of-32,16
2816,12314847,6,Round of 32,round-of-32,16
2817,12315069,6,Round of 32,round-of-32,16
2818,12315070,6,Round of 32,round-of-32,16
2819,12315071,6,Round of 32,round-of-32,16
2820,12315072,6,Round of 32,round-of-32,16
2821,12315073,6,Round of 32,round-of-32,16
2822,12315074,6,Round of 32,round-of-32,16
2823,12315075,6,Round of 32,round-of-32,16
2824,12315076,6,Round of 32,round-of-32,16
2825,12315077,6,Round of 32,round-of-32,16
2826,12315078,6,Round of 32,round-of-32,16
2827,12315079,6,Round of 32,round-of-32,16
2828,12315080,6,Round of 32,round-of-32,16
2829,12315081,6,Round of 32,round-of-32,16
2830,12315082,6,Round of 32,round-of-32,16
2831,12315158,6,Round of 32,round-of-32,16
2832,12315159,6,Round of 32,round-of-32,16
2833,12315160,6,Round of 32,round-of-32,16
2834,12315161,6,Round of 32,round-of-32,16
2835,12315162,6,Round of 32,round-of-32,16
2836,12315163,6,Round of 32,round-of-32,16
2837,12315164,6,Round of 32,round-of-32,16
2838,12315212,6,Round of 32,round-of-32,16
2839,12315213,6,Round of 32,round-of-32,16
2840,12315214,6,Round of 32,round-of-32,16
2841,12315215,6,Round of 32,round-of-32,16
2842,12315216,5,Round of 16,round-of-16,8
2843,12315217,6,Round of 32,round-of-32,16
2844,12315218,6,Round of 32,round-of-32,16
2845,12315219,6,Round of 32,round-of-32,16
2846,12315221,6,Round of 32,round-of-32,16
2847,12315278,6,Round of 32,round-of-32,16
2848,12315279,6,Round of 32,round-of-32,16
2849,12315280,6,Round of 32,round-of-32,16
2850,12315281,6,Round of 32,round-of-32,16
2851,12315282,6,Round of 32,round-of-32,16
2852,12315283,6,Round of 32,round-of-32,16
2853,12315284,6,Round of 32,round-of-32,16
2854,12315285,6,Round of 32,round-of-32,16
2855,12315334,6,Round of 32,round-of-32,16
2856,12315335,6,Round of 32,round-of-32,16
2857,12315336,6,Round of 32,round-of-32,16
2858,12315337,6,Round of 32,round-of-32,16
2859,12315338,6,Round of 32,round-of-32,16
2860,12315339,6,Round of 32,round-of-32,16
2861,12315340,6,Round of 32,round-of-32,16
2862,12315384,6,Round of 32,round-of-32,16
2863,12315385,6,Round of 32,round-of-32,16
2864,12315386,6,Round of 32,round-of-32,16
2865,12315387,6,Round of 32,round-of-32,16
2866,12315388,6,Round of 32,round-of-32,16
2867,12315389,6,Round of 32,round-of-32,16
2868,12315390,6,Round of 32,round-of-32,16
2869,12315391,6,Round of 32,round-of-32,16
2870,12315392,6,Round of 32,round-of-32,16
2871,12315393,6,Round of 32,round-of-32,16
2872,12315404,6,Round of 32,round-of-32,16
2873,12315405,6,Round of 32,round-of-32,16
2874,12315406,6,Round of 32,round-of-32,16
2875,12315407,6,Round of 32,round-of-32,16
2876,12315408,6,Round of 32,round-of-32,16
2877,12315409,6,Round of 32,round-of-32,16
2878,12315410,6,Round of 32,round-of-32,16
2879,12315536,6,Round of 32,round-of-32,16
2880,12315537,6,Round of 32,round-of-32,16
2881,12315538,6,Round of 32,round-of-32,16
2882,12315539,6,Round of 32,round-of-32,16
2883,12315540,6,Round of 32,round-of-32,16
2884,12315541,6,Round of 32,round-of-32,16
2885,12315542,6,Round of 32,round-of-32,16
2886,12315546,5,Round of 16,round-of-16,8
2887,12315547,5,Round of 16,round-of-16,8
2888,12315548,5,Round of 16,round-of-16,8
2889,12315549,5,Round of 16,round-of-16,8
2890,12315727,5,Round of 16,round-of-16,8
2891,12315813,5,Round of 16,round-of-16,8
2892,12315852,5,Round of 16,round-of-16,8
2893,12315993,6,Round of 32,round-of-32,16
2894,12315994,6,Round of 32,round-of-32,16
2895,12315995,6,Round of 32,round-of-32,16
2896,12315996,6,Round of 32,round-of-32,16
2897,12315997,6,Round of 32,round-of-32,16
2898,12315998,6,Round of 32,round-of-32,16
2899,12315999,6,Round of 32,round-of-32,16
2900,12316000,6,Round of 32,round-of-32,16
2901,12316145,6,Round of 32,round-of-32,16
2902,12316146,6,Round of 32,round-of-32,16
2903,12316147,6,Round of 32,round-of-32,16
2904,12316148,6,Round of 32,round-of-32,16
2905,12316149,6,Round of 32,round-of-32,16
2906,12316150,6,Round of 32,round-of-32,16
2907,12316151,6,Round of 32,round-of-32,16
2908,12316152,6,Round of 32,round-of-32,16
2909,12316198,5,Round of 16,round-of-16,8
2910,12316199,5,Round of 16,round-of-16,8
2911,12316222,5,Round of 16,round-of-16,8
2912,12316255,5,Round of 16,round-of-16,8
2913,12316257,5,Round of 16,round-of-16,8
2914,12316258,5,Round of 16,round-of-16,8
2915,12316259,5,Round of 16,round-of-16,8
2916,12316260,5,Round of 16,round-of-16,8
2917,12316299,64,Round of 128,round-of-128,
2918,12316300,64,Round of 128,round-of-128,
2919,12316301,64,Round of 128,round-of-128,
2920,12316302,64,Round of 128,round-of-128,
2921,12316303,64,Round of 128,round-of-128,
2922,12316304,64,Round of 128,round-of-128,
2923,12316305,64,Round of 128,round-of-128,
2924,12316307,64,Round of 128,round-of-128,
2925,12316308,64,Round of 128,round-of-128,
2926,12316309,64,Round of 128,round-of-128,
2927,12316333,64,Round of 128,round-of-128,
2928,12316334,64,Round of 128,round-of-128,
2929,12316335,64,Round of 128,round-of-128,
2930,12316336,64,Round of 128,round-of-128,
2931,12316337,64,Round of 128,round-of-128,
2932,12316338,64,Round of 128,round-of-128,
2933,12316339,64,Round of 128,round-of-128,
2934,12316340,64,Round of 128,round-of-128,
2935,12316341,64,Round of 128,round-of-128,
2936,12316343,64,Round of 128,round-of-128,
2937,12316377,6,Round of 32,round-of-32,16
2938,12316379,64,Round of 128,round-of-128,
2939,12316417,6,Round of 32,round-of-32,16
2940,12316418,6,Round of 32,round-of-32,16
2941,12316419,6,Round of 32,round-of-32,16
2942,12316420,6,Round of 32,round-of-32,16
2943,12316421,6,Round of 32,round-of-32,16
2944,12316422,6,Round of 32,round-of-32,16
2945,12316423,6,Round of 32,round-of-32,16
2946,12316424,6,Round of 32,round-of-32,16
2947,12316425,6,Round of 32,round-of-32,16
2948,12316437,5,Round of 16,round-of-16,8
2949,12316438,5,Round of 16,round-of-16,8
2950,12316439,5,Round of 16,round-of-16,8
2951,12317506,5,Round of 16,round-of-16,8
2952,12317507,5,Round of 16,round-of-16,8
2953,12317508,5,Round of 16,round-of-16,8
2954,12317543,5,Round of 16,round-of-16,8
2955,12317544,5,Round of 16,round-of-16,8
2956,12317545,5,Round of 16,round-of-16,8
2957,12317575,5,Round of 16,round-of-16,8
2958,12317597,5,Round of 16,round-of-16,8
2959,12317691,6,Round of 32,round-of-32,16
2960,12317693,6,Round of 32,round-of-32,16
2961,12317766,5,Round of 16,round-of-16,8
2962,12317767,5,Round of 16,round-of-16,8
2963,12317768,5,Round of 16,round-of-16,8
2964,12317769,5,Round of 16,round-of-16,8
2965,12318014,5,Round of 16,round-of-16,8
2966,12318056,5,Round of 16,round-of-16,8
2967,12318057,5,Round of 16,round-of-16,8
2968,12318235,6,Round of 32,round-of-32,16
2969,12318273,27,Quarterfinals,quarterfinals,4
2970,12318316,5,Round of 16,round-of-16,8
2971,12318319,5,Round of 16,round-of-16,8
2972,12318320,5,Round of 16,round-of-16,8
2973,12318331,5,Round of 16,round-of-16,8
2974,12318333,5,Round of 16,round-of-16,8
2975,12318353,5,Round of 16,round-of-16,8
2976,12318354,27,Quarterfinals,quarterfinals,4
2977,12318355,5,Round of 16,round-of-16,8
2978,12318356,5,Round of 16,round-of-16,8
2979,12318357,5,Round of 16,round-of-16,8
2980,12318358,5,Round of 16,round-of-16,8
2981,12318359,6,Round of 32,round-of-32,16
2982,12318360,5,Round of 16,round-of-16,8
2983,12318361,5,Round of 16,round-of-16,8
2984,12318363,5,Round of 16,round-of-16,8
2985,12318365,5,Round of 16,round-of-16,8
2986,12318383,5,Round of 16,round-of-16,8
2987,12318384,5,Round of 16,round-of-16,8
2988,12318388,5,Round of 16,round-of-16,8
2989,12318390,27,Quarterfinals,quarterfinals,4
2990,12318393,27,Quarterfinals,quarterfinals,4
2991,12318398,5,Round of 16,round-of-16,8
2992,12318401,5,Round of 16,round-of-16,8
2993,12318431,5,Round of 16,round-of-16,8
2994,12318438,5,Round of 16,round-of-16,8
2995,12318439,5,Round of 16,round-of-16,8
2996,12318440,5,Round of 16,round-of-16,8
2997,12318441,5,Round of 16,round-of-16,8
2998,12318442,5,Round of 16,round-of-16,8
2999,12318443,5,Round of 16,round-of-16,8
3000,12318445,5,Round of 16,round-of-16,8
3001,12318457,5,Round of 16,round-of-16,8
3002,12318459,5,Round of 16,round-of-16,8
3003,12318471,5,Round of 16,round-of-16,8
3004,12318483,5,Round of 16,round-of-16,8
3005,12318484,5,Round of 16,round-of-16,8
3006,12318485,5,Round of 16,round-of-16,8
3007,12318486,5,Round of 16,round-of-16,8
3008,12318487,5,Round of 16,round-of-16,8
3009,12318488,5,Round of 16,round-of-16,8
3010,12318490,5,Round of 16,round-of-16,8
3011,12318491,5,Round of 16,round-of-16,8
3012,12318563,5,Round of 16,round-of-16,8
3013,12318569,5,Round of 16,round-of-16,8
3014,12318571,5,Round of 16,round-of-16,8
3015,12318575,5,Round of 16,round-of-16,8
3016,12318576,5,Round of 16,round-of-16,8
3017,12318577,5,Round of 16,round-of-16,8
3018,12318578,5,Round of 16,round-of-16,8
3019,12318583,5,Round of 16,round-of-16,8
3020,12318584,5,Round of 16,round-of-16,8
3021,12318588,5,Round of 16,round-of-16,8
3022,12318602,5,Round of 16,round-of-16,8
3023,12318612,5,Round of 16,round-of-16,8
3024,12318614,5,Round of 16,round-of-16,8
3025,12318615,5,Round of 16,round-of-16,8
3026,12318616,5,Round of 16,round-of-16,8
3027,12318623,5,Round of 16,round-of-16,8
3028,12318633,6,Round of 32,round-of-32,16
3029,12318634,6,Round of 32,round-of-32,16
3030,12318635,6,Round of 32,round-of-32,16
3031,12318636,6,Round of 32,round-of-32,16
3032,12318637,6,Round of 32,round-of-32,16
3033,12318638,6,Round of 32,round-of-32,16
3034,12318639,6,Round of 32,round-of-32,16
3035,12318640,6,Round of 32,round-of-32,16
3036,12318641,6,Round of 32,round-of-32,16
