,match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
8536,12331888,2251,1878,,,,1715676174
8537,12331891,,,,,,1715674041
8538,12331893,2331,2479,983,,,1715679933
8539,12331894,2988,4037,,,,1715677317
8540,12331895,2327,1837,,,,1715680043
8541,12331909,1652,3226,,,,1715760300
8542,12331997,,,,,,
8543,12331998,,,,,,
8544,12331999,,,,,,
8545,12332000,,,,,,
8546,12332002,,,,,,
8547,12332032,,,,,,
8548,12332085,1572,2246,,,,1715695301
8549,12332086,2652,3614,,,,1715709439
8550,12332087,2254,1841,,,,1715696010
8551,12332088,3365,5155,1213,,,1715714945
8552,12332089,3157,1565,,,,1715697083
8553,12332090,1827,2657,,,,1715701496
8554,12332091,1694,2518,,,,1715700881
8555,12332092,4974,2428,3141,,,1715706615
8556,12332098,3365,2431,,,,1715705214
8557,12332099,,,,,,
8558,12332101,3920,3025,,,,1715702976
8559,12332153,2367,2314,,,,1715701876
8560,12332154,2737,2762,,,,1715707918
8561,12332155,2030,2182,,,,1715708595
8562,12332156,2876,2876,,,,1715707612
8563,12332157,1978,3881,,,,1715701689
8564,12332158,2100,1948,,,,1715701841
8565,12332165,3988,3047,,,,1715697889
8566,12332273,,,,,,
8567,12332274,,,,,,
8568,12332275,,,,,,
8569,12332332,1858,1499,,,,1715704698
8570,12332333,2505,2578,,,,1715707368
8571,12332335,2409,3054,4688,,,1715713123
8572,12332336,9380,11983,2600,,,1715703721
8573,12332337,1817,2350,,,,1715705478
8574,12332339,2718,2830,,,,1715701111
8575,12332340,9690,1653,,,,1715700641
8576,12332343,9082,8417,,,,1715693157
8577,12332702,4254,3039,,,,1715768678
8578,12332704,2247,1841,,,,1715770873
8579,12332705,3030,2064,,,,1715782431
8580,12332706,2296,2062,,,,1715759553
8581,12332708,3779,3999,,,,1715739422
8582,12332709,2988,1982,,,,1715760365
8583,12332710,2694,3872,3527,,,1715779578
8584,12332711,3752,2597,,,,1715767930
8585,12332715,4029,4700,3421,,,1715744543
8586,12332716,1620,1598,,,,1715765927
8587,12332719,3425,3248,,,,1715775019
8588,12332720,,,,,,
8589,12332735,3077,2306,,,,1715746720
8590,12332739,2547,2080,,,,1715747414
8591,12332749,1724,1578,,,,1715755378
8592,12332756,2859,2268,3564,,,1715759581
8593,12332757,1647,2426,2115,,,1715746935
8594,12332758,2059,1666,,,,1715751282
8595,12332759,2155,2429,,,,1715760204
8596,12332760,3740,3094,,,,1715746035
8597,12332761,2740,2406,2322,,,1715754696
8598,12332763,3820,2015,,,,1715742770
8599,12332764,1836,1714,,,,1715747709
8600,12332766,2549,2732,,,,1715745194
8601,12332767,2615,2823,3247,,,1715754409
8602,12332770,2276,1909,,,,1715741164
8603,12332774,1675,1452,,,,1715740828
8604,12332777,2637,4475,2388,,,1715746122
8605,12332781,1357,2149,,,,1715751370
8606,12332782,2422,2517,,,,1715745622
8607,12332786,2497,1585,,,,1715764816
8608,12332787,2160,1808,,,,1715773371
8609,12332788,3029,3156,,,,1715775877
8610,12332790,2353,3288,3327,,,1715767974
8611,12332791,2223,4057,63175,,,1715788200
8612,12332792,2054,3828,2290,,,1715774652
8613,12332793,2904,3409,2793,,,1715783853
8614,12332794,4531,3088,,,,1715762022
8615,12332796,1598,1297,,,,1715780414
8616,12332803,3169,2810,2254,,,1715767868
8617,12332804,1685,2130,,,,1715758531
8618,12332805,5038,3492,,,,1715762452
8619,12332806,,,,,,
8620,12332807,2189,3077,3077,,,1715769154
8621,12332808,1668,4526,,,,1715764705
8622,12332810,2646,2496,,,,1715768913
8623,12332811,,,,,,1715778406
8624,12332812,2174,1851,,,,1715756473
8625,12332813,,,,,,
8626,12332814,1800,2531,,,,1715758614
8627,12332941,1996,2751,,,,1715780346
8628,12332942,2120,1779,,,,1715761547
8629,12332943,1797,1739,,,,1715764186
8630,12332944,2237,3459,,,,1715766688
8631,12332945,2209,1971,3100,,,1715771461
8632,12332946,3489,2574,3221,,,1715759586
8633,12332966,1438,1776,,,,1715743300
8634,12332967,2231,2042,4339,,,1715746423
8635,12332968,3160,1915,,,,1715738718
8636,12332969,2076,2684,,,,1715737543
8637,12332970,1345,3175,,,,1715742329
8638,12332971,2537,3218,,,,1715738034
8639,12332972,2888,2941,,,,1715738336
8640,12332973,2153,2251,4195,,,1715750382
8641,12332974,3090,3275,2979,,,1715747769
8642,12333004,3966,3741,,,,1715660436
8643,12333010,2175,3893,,,,1715764440
8644,12333012,3419,2835,,,,1715782075
8645,12333014,4766,3684,,,,1715772379
8646,12333016,2186,3047,,,,1715771787
8647,12333018,1787,2184,,,,1715774502
8648,12333027,3141,2408,,,,1715773967
8649,12333030,1897,1986,,,,1715779242
8650,12333033,3322,2494,,,,1715767265
8651,12333035,2884,3830,4048,,,1715779318
8652,12333038,2269,1727,,,,1715764353
8653,12333041,2321,6675,3653,,,1715773075
8654,12333043,6220,2699,,,,1715770373
8655,12333045,4653,2945,3381,,,1715771852
8656,12333047,3612,3175,,,,1715783729
8657,12333048,2434,3148,,,,1715777344
8658,12333050,3470,2221,,,,1715783964
8659,12333052,4295,2430,3002,,,1715770942
8660,12333053,2238,4386,2559,,,1715782996
8661,12333061,2120,579,,,,1715783652
8662,12333063,3300,1803,,,,1715772073
8663,12333064,2799,2586,,,,1715777011
8664,12333066,2140,2010,,,,1715763604
8665,12333067,3025,2483,,,,1715770914
8666,12333069,2919,2743,3512,,,1715774509
8667,12333070,2404,3175,,,,1715769426
8668,12333072,4405,3014,,,,1715783349
8669,12333074,,,,,,1715774438
8670,12333108,,,,,,
8671,12333109,,,,,,
8672,12333110,,,,,,
8673,12333111,,,,,,
8674,12333112,,,,,,
8675,12333113,,,,,,
8676,12333301,,,,,,
8677,12333302,,,,,,
8678,12333391,3249,4828,,,,1715765285
8679,12333449,2558,5077,,,,1715682811
8680,12333450,2834,2442,3846,,,1715689395
8681,12333451,2106,3981,,,,1715688210
8682,12333452,3840,3697,,,,1715684899
8683,12333453,1830,3098,,,,1715680039
8684,12333500,1931,7284,,,,1715680803
8685,12334032,4174,2276,,,,1715682145
8686,12334042,,,,,,
8687,12334044,1723,1967,3188,,,1715760848
8688,12334075,,,,,,
8689,12334076,,,,,,
8690,12334088,3171,2898,,,,1715775230
8691,12334105,2609,3565,3297,,,1715765172
8692,12334138,2630,3422,3098,,,1715765128
8693,12334225,,,,,,
8694,12334249,5071,2786,,,,1715764336
8695,12334250,3305,2799,5480,,,1715760914
8696,12334251,4662,3167,,,,1715753200
8697,12334252,3580,3589,,,,1715738941
8698,12334253,1620,2192,,,,1715744762
8699,12334254,4227,3715,2668,,,1715750629
8700,12334255,2328,2990,,,,1715746583
8701,12334256,2468,2981,,,,1715750621
8702,12334257,3041,2381,,,,1715738362
8703,12334306,5768,2587,,,,1715762544
8704,12334307,3883,4425,3321,,,1715781050
8705,12334308,3457,2804,,,,1715760573
8706,12334309,3649,3940,,,,1715761087
8707,12334310,1943,3282,2441,,,1715775634
8708,12334311,2338,2291,,,,1715766942
8709,12334312,1826,1894,,,,1715768250
8710,12334318,1963,1777,,,,1715773475
8711,12334319,2273,2784,,,,1715764589
8712,12334320,1847,2366,,,,1715768569
8713,12334321,2249,2789,3374,,,1715765806
8714,12334322,2210,1395,,,,1715759063
8715,12334323,2671,4274,2570,,,1715768750
8716,12334324,2663,3564,,,,1715772730
8717,12334325,2753,2096,3178,,,1715777098
8718,12334348,2240,2646,4349,,,1715777323
8719,12334349,2865,2005,3599,,,1715770078
8720,12334350,1689,3374,3194,,,1715758779
8721,12334351,2318,3604,,,,1715755563
8722,12334352,1691,1784,2504,,,1715774609
8723,12334353,3791,5224,4405,,,1715769239
8724,12334354,3339,3284,4099,,,1715780261
8725,12334355,3239,3028,,,,1715783619
8726,12334356,2320,4367,,,,1715773721
8727,12334357,3665,2518,4629,,,1715768832
8728,12334424,2900,2225,,,,1715778205
8729,12334425,2234,2002,,,,1715760730
8730,12334426,3867,3008,,,,1715772957
8731,12334431,,,,,,
8732,12334437,2151,2152,,,,1715762537
8733,12334464,2087,4526,,,,1715758963
8734,12334465,1723,2140,,,,1715758738
8735,12334466,2745,1782,,,,1715764860
8736,12334467,1839,1663,,,,1715758765
8737,12334468,,,,,,
8738,12334469,3643,3298,,,,1715768128
8739,12334470,3401,3076,3988,,,1715773982
8740,12334471,4756,3393,,,,1715762268
8741,12334472,2923,2458,,,,1715765297
8742,12334473,1466,2123,,,,1715758801
8743,12334474,2193,2926,,,,1715766881
8744,12334476,1942,365,,,,1715771783
8745,12334477,3612,1414,,,,1715766227
8746,12334478,2796,5139,2024,,,1715779091
8747,12334479,2872,2192,2252,,,1715772201
8748,12334502,2728,2700,,,,1715766132
8749,12334503,2987,2973,,,,1715760044
8750,12334505,2164,3216,,,,1715767459
8751,12334506,4494,4473,3443,,,1715772827
8752,12334507,2716,4476,,,,1715759907
8753,12334508,1892,2425,,,,1715773655
8754,12334509,2802,2620,,,,1715759921
8755,12334510,3682,2956,,,,1715780698
8756,12334512,3726,3988,4690,,,1715779099
8757,12334515,2174,2037,,,,1715769565
8758,12334516,2679,2564,,,,1715781513
8759,12334517,2832,1529,,,,1715772311
8760,12334518,1928,3506,,,,1715780768
8761,12334519,2394,2898,,,,1715764957
8762,12334520,1734,2920,3625,,,1715784639
8763,12334521,2822,2830,3260,,,1715768423
8764,12334522,1509,2563,,,,1715763938
8765,12334523,2693,4643,,,,1715781452
8766,12334524,2841,3454,,,,1715765309
8767,12334525,2059,2341,,,,1715780169
8768,12334526,3033,5225,,,,1715766484
8769,12334528,2227,3141,,,,1715780744
8770,12334529,2032,2303,,,,1715772116
8771,12334565,3103,2636,2030,,,1715772838
8772,12334566,2466,2475,,,,1715763981
8773,12334570,2776,3240,,,,1715764204
8774,12334571,2681,2908,,,,1715764234
8775,12334572,2463,3007,1715,,,1715773870
8776,12334573,2435,3787,2491,,,1715774237
8777,12334574,2222,2425,,,,1715763712
8778,12334586,3043,2741,,,,1715763604
8779,12334620,2170,1139,,,,1715767050
8780,12334698,,,,,,
8781,12334736,2414,2544,4777,,,1715774143
8782,12334752,,,,,,
8783,12334764,2191,3824,2564,,,1715702970
8784,12334783,2429,2153,,,,1715765994
8785,12334828,1438,1519,,,,1715760253
8786,12334841,3680,2553,,,,1715764642
8787,12334869,,,,,,
8788,12334872,1672,3873,,,,1715762201
8789,12334893,2704,3255,2146,,,1715767955
8790,12334897,1723,2015,4734,,,1715773139
8791,12334898,3288,1691,,,,1715769351
8792,12334981,2146,1800,,,,1715759138
8793,12334982,3774,2018,,,,1715765569
8794,12334983,,,,,,1715768572
8795,12334984,5,5,,,,1715762707
8796,12334985,4150,3270,2547,,,1715764755
8797,12334986,1635,2219,,,,1715758576
8798,12334987,1745,1783,,,,1715764877
8799,12334988,2659,2377,,,,1715769829
8800,12335023,2474,2802,4601,,,1715773426
8801,12335024,2974,2153,,,,1715772192
8802,12335029,1968,2331,,,,1715710102
8803,12335096,3651,4359,1070,,,1715722350
8804,12335097,,,,,,
8805,12335098,,,,,,
8806,12335115,2168,3113,,,,1715762900
8807,12335116,2356,3315,,,,1715769562
8808,12335136,3391,1831,2246,,,1715766018
8809,12335159,2369,2976,796,,,1715721952
8810,12335160,2521,3632,,,,1715717397
8811,12335179,2153,2988,,,,1715776016
8812,12335213,3022,1988,,,,1715778409
8813,12335240,2994,4269,,,,1715726860
8814,12335241,1119,2425,,,,1715723493
8815,12335242,2480,2221,,,,1715722707
8816,12335252,1742,1950,,,,1715781790
8817,12335268,2104,5607,3401,,,1715783913
8818,12335269,1961,2889,3473,,,1715779900
8819,12335506,2809,1976,,,,1715779029
8820,12335521,,,,,,
8821,12335995,3258,3086,,,,1715753706
8822,12336295,,,,,,
8823,12337152,2608,2582,,,,1715781984
8824,12299526,1423,2214,,,,1715707968
8825,12299527,2158,3013,,,,1715697210
8826,12299553,3158,4188,2212,,,1715704866
8827,12299556,1722,2679,,,,1715705069
8828,12299558,2912,2398,,,,1715803389
8829,12299563,2161,2847,,,,1715780993
8830,12299568,3286,2381,,,,1715699700
8831,12299570,3525,2543,3758,,,1715863917
8832,12302308,2118,2222,,,,1715773384
8833,12302309,3119,3136,,,,1715795985
8834,12302311,4255,2267,,,,1715716127
8835,12302312,1529,3039,,,,1715690582
8836,12317294,8018,18291,,,,1715855414
8837,12317297,1803,5635,18856,,,1715854580
8838,12317299,2691,4044,,,,1715770314
8839,12317300,3492,2509,,,,1715783979
8840,12317301,2189,2141,3336,,,1715864520
8841,12317302,3068,2395,,,,1715771270
8842,12317303,2150,1972,3638,,,1715858174
8843,12317304,2983,4213,,,,1715777393
8844,12317306,1413,2588,1818,,,1715866898
8845,12317308,2789,3006,,,,1715770540
8846,12317309,2549,660,,,,1715857521
8847,12317310,4440,1611,,,,1715789125
8848,12317311,2598,2235,,,,1715777292
8849,12317312,2974,1899,3392,,,1715780464
8850,12317322,2052,2145,,,,1715755141
8851,12317323,2377,2100,2623,,,1715766537
8852,12317324,2088,2768,3037,,,1715758163
8853,12317325,1706,2929,,,,1715751522
8854,12317327,1999,3870,,,,1715748463
8855,12317328,2508,3024,2345,,,1715847165
8856,12317329,2057,2138,,,,1715838632
8857,12317330,2500,2197,2243,,,1715760158
8858,12317331,2015,3790,,,,1715834507
8859,12317332,2807,3735,,,,1715831951
8860,12317333,1253,2763,,,,1715749548
8861,12317335,2424,2505,,,,1715744939
8862,12317337,1534,2632,771,,,1715852834
8863,12317340,3184,2675,776,,,1715845144
8864,12317341,1560,2240,,,,1715855478
8865,12317342,1935,1639,,,,1715860619
8866,12317343,3211,3633,2593,,,1715870914
8867,12317344,2027,2623,,,,1715782097
8868,12317346,2617,3228,3300,,,1715784551
8869,12317347,1820,4813,,,,1715774274
8870,12317349,2727,3129,,,,1715767034
8871,12317351,2455,3597,2581,,,1715777497
8872,12317353,1940,2548,,,,1715766290
8873,12317354,1732,2288,,,,1715771609
8874,12317355,2436,2183,4001,,,1715858882
8875,12317356,1966,2009,,,,1715863167
8876,12317357,1671,2568,3082,,,1715768439
8877,12317390,1866,2783,,,,1715852496
8878,12317393,1456,1732,,,,1715868520
8879,12317396,3029,3250,5212,,,1715862535
8880,12317397,1889,2005,,,,1715864032
8881,12317399,2293,3639,,,,1715791989
8882,12317401,2202,2854,3855,,,1715782448
8883,12317402,2264,2442,,,,1715785614
8884,12317403,5090,3045,,,,1715797748
8885,12317406,,,,,,1715784494
8886,12317407,1996,4316,,,,1715854218
8887,12317408,1496,2549,3291,,,1715780786
8888,12317409,2010,1355,2436,,,1715791067
8889,12317410,2655,4315,,,,1715787439
8890,12317413,2586,1676,,,,1715781903
8891,12317414,1779,19128,,,,1715861361
8892,12317415,,,,,,1715777205
8893,12325982,1843,3666,,,,1715692957
8894,12325983,2802,3630,,,,1715695140
8895,12326648,3722,2991,3553,,,1715712579
8896,12326649,4252,4052,,,,1715701327
8897,12326652,2501,2596,2582,,,1715706271
8898,12326654,2728,3012,2715,,,1715697338
8899,12327001,3340,3266,,,,1715702729
8900,12327003,1649,2734,,,,1715691990
8901,12327447,3055,1913,626,,,1715778656
8902,12327448,1846,2001,,,,1715766732
8903,12327449,2986,2051,,,,1715770683
8904,12327450,1252,2315,,,,1715751133
8905,12327451,2712,1866,718,,,1715763003
8906,12327452,1561,2476,,,,1715743878
8907,12327453,1229,1889,635,,,1715772984
8908,12327454,1860,1937,,,,1715756173
8909,12327695,2939,4548,3766,,,1715767646
8910,12327698,1916,3246,2769,,,1715777521
8911,12327699,3301,3030,4726,,,1715772351
8912,12327702,1931,3176,,,,1715766847
8913,12328228,1597,3241,,,,1715764167
8914,12328232,2780,2254,2392,,,1715778235
8915,12328234,1976,73105,,,,1715696642
8916,12328235,4243,3785,2214,,,1715790094
8917,12328236,2890,3802,,,,1715768054
8918,12328239,3488,2003,,,,1715785467
8919,12328535,3042,3608,,,,1715783703
8920,12328536,3257,2947,,,,1715791709
8921,12328537,3347,1521,,,,1715797300
8922,12328538,,,,,,
8923,12328539,4224,1725,,,,1715795810
8924,12328540,4031,4877,,,,1715710846
8925,12328541,3263,2134,,,,1715784961
8926,12328542,1920,2226,,,,1715783215
8927,12328674,3412,4058,2862,,,1715696022
8928,12328676,2630,3239,,,,1715692798
8929,12328679,,,,,,
8930,12328681,2613,2868,,,,1715699628
8931,12329149,,,,,,
8932,12329150,,,,,,
8933,12329151,,,,,,
8934,12329152,,,,,,
8935,12329153,,,,,,
8936,12329154,,,,,,
8937,12329155,,,,,,
8938,12329156,,,,,,
8939,12329157,,,,,,
8940,12329158,,,,,,
8941,12329159,,,,,,
8942,12329160,,,,,,
8943,12329161,,,,,,
8944,12329162,,,,,,
8945,12329163,,,,,,
8946,12329165,,,,,,
8947,12329310,2302,3889,,,,1715696103
8948,12329318,3147,3707,,,,1715693483
8949,12329321,2808,2897,,,,1715756236
8950,12329324,2725,1698,3251,,,1715758090
8951,12329327,2345,2503,,,,1715761241
8952,12329334,4224,3150,,,,1715694046
8953,12329335,1885,2406,1767,,,1715781017
8954,12329336,4538,3147,3990,,,1715777764
8955,12329337,2735,2982,,,,1715762061
8956,12330156,2683,94521,,,,1715689530
8957,12330157,2511,2850,,,,1715869543
8958,12330489,2709,3733,2369,,,1715706187
8959,12330565,3172,3559,,,,1715699571
8960,12330606,2163,3115,,,,1715696208
8961,12330713,2729,2453,,,,1715696400
8962,12330715,2616,2368,,,,1715696201
8963,12330719,2015,2861,,,,1715702624
8964,12330734,1751,2796,3346,,,1715702233
8965,12330735,1618,1821,,,,1715705208
8966,12330736,,,,,,
8967,12330741,,,,,,1715704682
8968,12330742,2272,3132,,,,1715692788
8969,12330744,2568,1868,,,,1715697467
8970,12330745,1762,2961,,,,1715690997
8971,12330746,2518,1530,,,,1715699294
8972,12330749,3391,4112,2492,,,1715712342
8973,12330750,1288,3321,,,,1715699914
8974,12330752,,,,,,1715688918
8975,12330753,2736,3383,,,,1715692937
8976,12330754,2850,2033,,,,1715693234
8977,12330755,2458,2480,,,,1715698993
8978,12330756,1528,2548,,,,1715704824
8979,12330760,,,,,,1715697556
8980,12330761,2139,2549,,,,1715705236
8981,12330762,2447,1786,,,,1715704891
8982,12330765,1588,2341,,,,1715704706
8983,12330766,2297,1603,,,,1715700266
8984,12330856,2804,2615,,,,1715693024
8985,12330857,3168,2674,,,,1715699809
8986,12330858,3237,3289,3228,,,1715706427
8987,12330859,2643,2890,,,,1715696145
8988,12331166,3453,2668,,,,1715692828
8989,12331203,2101,1928,2269,,,1715708024
8990,12331278,2550,2795,,,,1715691625
8991,12331280,2437,2790,,,,1715693118
8992,12331282,2290,1932,,,,1715691048
8993,12331283,2050,2461,2211,,,1715698701
8994,12331284,2156,979,,,,1715699404
8995,12331297,2148,3456,3000,,,1715707099
8996,12331299,2367,3030,,,,1715692436
8997,12331302,2120,2809,,,,1715694253
8998,12331377,2832,2581,,,,1715713308
8999,12331379,2889,2597,2299,,,1715773103
9000,12331380,4388,3527,,,,1715697331
9001,12331382,,,,,,
9002,12331383,3554,2845,6098,,,1715708829
9003,12331384,3440,3093,2682,,,1715717924
9004,12331385,1721,1490,,,,1715769252
9005,12331386,2091,4817,1924,,,1715707661
9006,12331387,2085,3230,,,,1715692102
9007,12331389,1601,2694,,,,1715708123
9008,12331406,2123,3671,,,,1715771219
9009,12331470,2420,2336,,,,1715691476
9010,12331489,2052,3118,2692,,,1715699369
9011,12331493,3601,2074,,,,1715696686
9012,12331537,2170,2595,,,,1715695629
9013,12331543,3052,2580,1921,,,1715701762
9014,12331566,2218,3928,,,,1715691948
9015,12331569,2712,3193,1651,,,1715696465
9016,12331592,1702,2043,,,,1715692846
9017,12331606,,,,,,1715689066
9018,12331672,3454,1939,,,,1715784439
9019,12331673,1722,3408,,,,1715784095
9020,12331674,2844,2231,,,,1715756165
9021,12331676,4275,3928,,,,1715782034
9022,12331677,3898,2091,,,,1715766859
9023,12331678,1445,2432,,,,1715772197
9024,12331698,1727,1954,,,,1715791141
9025,12331699,4055,3050,2470,,,1715773370
9026,12331701,2279,1892,,,,1715779288
9027,12331702,1297,2242,2114,,,1715774318
9028,12331727,1994,3706,,,,1715705414
9029,12331729,3280,2043,,,,1715700697
9030,12331732,2763,2452,2652,,,1715693737
9031,12331782,2821,3078,,,,1715788706
9032,12331783,4469,2670,,,,1715782033
9033,12331786,6795,3513,13205,,,1715765785
9034,12331787,3093,3839,1938,,,1715793869
9035,12331828,4092,1650,,,,1715700509
9036,12331844,3850,3954,3994,,,1715697856
9037,12331845,2316,3811,,,,1715705096
9038,12331846,2920,2728,,,,1715691377
9039,12331849,1855,2001,,,,1715696900
9040,12331851,1562,3071,,,,1715693016
9041,12331852,4486,3212,4151,,,1715705143
9042,12331909,1652,3227,,,,1715760300
9043,12332085,1571,2246,,,,1715695301
9044,12332086,2652,3614,,,,1715709439
9045,12332087,2254,1841,,,,1715696010
9046,12332088,3364,5156,1213,,,1715714945
9047,12332089,3158,1566,,,,1715697083
9048,12332090,1827,2656,,,,1715701496
9049,12332091,1694,2517,,,,1715700881
9050,12332092,4974,2428,3141,,,1715706615
9051,12332098,3365,2430,,,,1715705214
9052,12332099,,,,,,
9053,12332101,3919,3024,,,,1715702976
9054,12332153,2366,2313,,,,1715701876
9055,12332154,2737,2762,,,,1715707918
9056,12332155,2029,2182,,,,1715708595
9057,12332156,2875,2876,,,,1715707612
9058,12332157,1979,3881,,,,1715701689
9059,12332158,2100,1947,,,,1715701841
9060,12332165,3987,3047,,,,1715697889
9061,12332273,,,,,,
9062,12332274,,,,,,
9063,12332275,,,,,,
9064,12332332,1858,1499,,,,1715704698
9065,12332333,2505,2578,,,,1715707368
9066,12332335,2408,3054,4688,,,1715713123
9067,12332336,9379,11983,2600,,,1715703721
9068,12332337,1816,2349,,,,1715705478
9069,12332339,2718,2830,,,,1715701111
9070,12332340,9691,1653,,,,1715700641
9071,12332343,9082,8417,,,,1715693157
9072,12332702,4254,3038,,,,1715768678
9073,12332703,2885,4490,2249,,,1715791425
9074,12332704,2247,1841,,,,1715770873
9075,12332705,3030,2065,,,,1715782431
9076,12332706,2296,2063,,,,1715759553
9077,12332707,3096,2267,2791,,,1715792889
9078,12332708,3778,3998,,,,1715739422
9079,12332709,2988,1983,,,,1715760365
9080,12332710,2695,3872,3526,,,1715779578
9081,12332711,3753,2597,,,,1715767930
9082,12332712,3960,1915,,,,1715867299
9083,12332715,4029,4699,3422,,,1715744543
9084,12332716,1620,1599,,,,1715765927
9085,12332717,3537,65533,,,,1715803734
9086,12332718,3511,5578,,,,1715868710
9087,12332719,3425,3248,,,,1715775019
9088,12332720,,,,,,
9089,12332732,3208,62643,3776,,,1715867275
9090,12332735,3078,2307,,,,1715746720
9091,12332739,2547,2081,,,,1715747414
9092,12332749,1723,1577,,,,1715755378
9093,12332756,2860,2268,3565,,,1715759581
9094,12332757,1647,2425,2115,,,1715746935
9095,12332758,2060,1667,,,,1715751282
9096,12332759,2155,2429,,,,1715760204
9097,12332760,3741,3093,,,,1715746035
9098,12332761,2741,2405,2321,,,1715754696
9099,12332763,3819,2015,,,,1715742770
9100,12332764,1836,1714,,,,1715747709
9101,12332765,3115,1976,2789,,,1715801662
9102,12332766,2548,2733,,,,1715745194
9103,12332767,2615,2823,3246,,,1715754409
9104,12332768,2177,3709,3243,,,1715792430
9105,12332769,1747,1723,,,,1715787991
9106,12332770,2276,1909,,,,1715741164
9107,12332771,2499,2522,,,,1715787078
9108,12332772,2750,2919,,,,1715793537
9109,12332773,1900,2276,,,,1715792323
9110,12332774,1675,1452,,,,1715740828
9111,12332777,2638,4475,2388,,,1715746122
9112,12332780,3140,3888,3394,,,1715799569
9113,12332781,1358,2148,,,,1715751370
9114,12332782,2422,2517,,,,1715745622
9115,12332786,2496,1585,,,,1715764816
9116,12332787,2160,1808,,,,1715773371
9117,12332788,3029,3156,,,,1715775877
9118,12332790,2353,3288,3327,,,1715767974
9119,12332791,2223,4056,63174,,,1715788200
9120,12332792,2054,3827,2291,,,1715774652
9121,12332793,2904,3408,2794,,,1715783853
9122,12332794,4531,3088,,,,1715762022
9123,12332796,1598,1298,,,,1715780414
9124,12332801,2927,2933,,,,1715787665
9125,12332803,3169,2810,2254,,,1715767868
9126,12332804,1685,2130,,,,1715758531
9127,12332805,5038,3491,,,,1715762452
9128,12332806,,,,,,
9129,12332807,2189,3077,3077,,,1715769154
9130,12332808,1667,4526,,,,1715764705
9131,12332810,2646,2496,,,,1715768913
9132,12332811,,,,,,1715778406
9133,12332812,2173,1851,,,,1715756473
9134,12332813,,,,,,
9135,12332814,1799,2532,,,,1715758614
9136,12332941,1996,2752,,,,1715780346
9137,12332942,2120,1780,,,,1715761547
9138,12332943,1798,1739,,,,1715764186
9139,12332944,2236,3458,,,,1715766688
9140,12332945,2208,1972,3100,,,1715771461
9141,12332946,3490,2573,3222,,,1715759586
9142,12332966,1437,1777,,,,1715743300
9143,12332967,2232,2042,4339,,,1715746423
9144,12332968,3159,1914,,,,1715738718
9145,12332969,2076,2684,,,,1715737543
9146,12332970,1345,3175,,,,1715742329
9147,12332971,2537,3217,,,,1715738034
9148,12332972,2889,2942,,,,1715738336
9149,12332973,2152,2251,4195,,,1715750382
9150,12332974,3089,3274,2980,,,1715747769
9151,12332999,2952,4518,3139,,,1715829594
9152,12333010,2175,3892,,,,1715764440
9153,12333012,3420,2834,,,,1715782075
9154,12333014,4766,3683,,,,1715772379
9155,12333016,2185,3047,,,,1715771787
9156,12333018,1787,2183,,,,1715774502
9157,12333023,3637,2846,,,,1715789411
9158,12333026,1637,2941,,,,1715799784
9159,12333027,3140,2407,,,,1715773967
9160,12333029,3153,3584,4205,,,1715793082
9161,12333030,1898,1987,,,,1715779242
9162,12333032,3405,3650,4930,,,1715806687
9163,12333033,3322,2495,,,,1715767265
9164,12333034,5014,2133,4068,,,1715793345
9165,12333035,2885,3830,4049,,,1715779318
9166,12333037,3570,4736,3404,,,1715816903
9167,12333038,2269,1726,,,,1715764353
9168,12333040,3533,3257,,,,1715808773
9169,12333041,2320,6674,3653,,,1715773075
9170,12333042,2955,3038,,,,1715815397
9171,12333043,6219,2700,,,,1715770373
9172,12333044,2179,2883,,,,1715795091
9173,12333045,4654,2944,3381,,,1715771852
9174,12333046,2603,3155,,,,1715801309
9175,12333047,3611,3174,,,,1715783729
9176,12333048,2434,3148,,,,1715777344
9177,12333050,3470,2220,,,,1715783964
9178,12333052,4294,2429,3001,,,1715770942
9179,12333053,2239,4386,2559,,,1715782996
9180,12333055,3471,4278,2970,,,1715795925
9181,12333057,2313,3119,2502,,,1715800514
9182,12333058,2041,1904,,,,1715789202
9183,12333059,2224,2429,2058,,,1715788754
9184,12333061,2120,578,,,,1715783652
9185,12333062,3370,2968,2668,,,1715803130
9186,12333063,3300,1802,,,,1715772073
9187,12333064,2798,2587,,,,1715777011
9188,12333065,2983,2937,,,,1715787291
9189,12333066,2139,2011,,,,1715763604
9190,12333067,3024,2482,,,,1715770914
9191,12333068,3464,2772,3733,,,1715790464
9192,12333069,2920,2743,3512,,,1715774509
9193,12333070,2403,3176,,,,1715769426
9194,12333071,3346,3335,,,,1715787196
9195,12333072,4405,3013,,,,1715783349
9196,12333073,2259,3349,,,,1715811337
9197,12333074,,,,,,1715774438
9198,12333075,,,,,,
9199,12333102,1717,2493,,,,1715833387
9200,12333108,,,,,,
9201,12333112,,,,,,
9202,12333247,2599,2220,,,,1715835961
9203,12333348,2878,2609,2675,,,1715831212
9204,12333349,2695,2667,,,,1715828148
9205,12333391,3249,4828,,,,1715765285
9206,12334029,3605,2727,,,,1715838954
9207,12334044,1722,1967,3189,,,1715760848
9208,12334069,2165,2394,,,,1715856417
9209,12334088,3171,2898,,,,1715775230
9210,12334105,2609,3565,3298,,,1715765172
