,match_id,city,stadium,venue_id,country
4866,12318985,Platja d Aro,Court 1,30743,Spain
4867,12318986,Platja d Aro,Court 2,30744,Spain
4868,12318987,Platja d Aro,Court 3,30739,Spain
4869,12319054,Saint-Gaudens,Court 1,21612,France
4870,12319055,Saint-Gaudens,Court 2,21611,France
4871,12319056,Saint-Gaudens,Court 1,21612,France
4872,12319057,Saint-Gaudens,Centre Court,44336,France
4873,12319086,Platja d Aro,Court 2,30744,Spain
4874,12319238,Ivancna Gorica,Court 3,44330,Slovenia
4875,12319327,Valldoreix,Court 3,21618,Spain
4876,12319705,Trelew,Court 2,44338,Argentina
4877,12319708,Trelew,Cancha Central,44339,Argentina
4878,12320150,Zephyrhills,Court 4,39078,USA
4879,12320529,Ivancna Gorica,Court 4,44359,Slovenia
4880,12320537,Ivancna Gorica,Court 3,44330,Slovenia
4881,12320538,Ivancna Gorica,Court 2,44333,Slovenia
4882,12320543,Ivancna Gorica,Court 1,44332,Slovenia
4883,12320585,Ivancna Gorica,Court 2,44333,Slovenia
4884,12320604,Doboj,Court 4,21594,Bosnia & Herzegovina
4885,12320638,Ivancna Gorica,Court 1,44332,Slovenia
4886,12296881,Wuxi,Court 1,44305,China
4887,12296882,Wuxi,Center Court,44308,China
4888,12296883,Wuxi,Center Court,44308,China
4889,12296884,Wuxi,Court 1,44305,China
4890,12296887,Wuxi,Court 4,44306,China
4891,12296890,Wuxi,Court 1,44305,China
4892,12296891,Wuxi,Center Court,44308,China
4893,12296893,Wuxi,Center Court,44308,China
4894,12296904,Francavilla al Mare,Centre Court,21300,Italy
4895,12296905,Francavilla al Mare,Centre Court,21300,Italy
4896,12296906,Francavilla al Mare,Centre Court,21300,Italy
4897,12296908,Francavilla al Mare,Centre Court,21300,Italy
4898,12296910,Francavilla al Mare,Grandstand,21301,Italy
4899,12296912,Francavilla al Mare,Centre Court,21300,Italy
4900,12296913,Francavilla al Mare,Centre Court,21300,Italy
4901,12296914,Francavilla al Mare,Centre Court,21300,Italy
4902,12296925,Prague,Centre Court,33461,Czech Republic
4903,12296926,Prague,Court 2,17438,Czech Republic
4904,12296927,Prague,Court 3,44324,Czech Republic
4905,12296928,Prague,Centre Court,33461,Czech Republic
4906,12296929,Prague,Centre Court,33461,Czech Republic
4907,12296930,Prague,Court 2,17438,Czech Republic
4908,12296931,Prague,Court 2,17438,Czech Republic
4909,12296932,Prague,Centre Court,33461,Czech Republic
4910,12296933,Prague,Court 2,17438,Czech Republic
4911,12296934,Prague,Centre Court,33461,Czech Republic
4912,12296936,Prague,Court 3,44324,Czech Republic
4913,12296938,Prague,Centre Court,33461,Czech Republic
4914,12296948,Mauthausen,Center Court,34690,Austria
4915,12296951,Mauthausen,Court 1,34691,Austria
4916,12296952,Mauthausen,Center Court,34690,Austria
4917,12296953,Mauthausen,Center Court,34690,Austria
4918,12296955,Mauthausen,Court 1,34691,Austria
4919,12296956,Mauthausen,Center Court,34690,Austria
4920,12296957,Mauthausen,Center Court,34690,Austria
4921,12296958,Mauthausen,Court 1,34691,Austria
4922,12296960,Mauthausen,Court 1,34691,Austria
4923,12296961,Mauthausen,Center Court,34690,Austria
4924,12296977,Santos,Quadra Central,44314,Brazil
4925,12296978,Santos,Quadra Central,44314,Brazil
4926,12296979,Santos,Quadra Central,44314,Brazil
4927,12296980,Santos,Quadra Central,44314,Brazil
4928,12296982,Santos,Quadra Central,44314,Brazil
4929,12296987,Santos,Quadra Central,44314,Brazil
4930,12296988,Santos,Quadra Central,44314,Brazil
4931,12296991,Santos,Quadra Central,44314,Brazil
4932,12296994,Santos,Quadra 1,44313,Brazil
4933,12296996,Santos,Quadra Central,44314,Brazil
4934,12296997,Santos,Quadra Central,44314,Brazil
4935,12299536,Rome,Pietrangeli,21629,Italy
4936,12299542,Rome,Court 2,21631,Italy
4937,12299543,Rome,Court 4,21565,Italy
4938,12299544,Rome,Stadio Centrale,18504,Italy
4939,12299545,Rome,Grandstand,25151,Italy
4940,12299548,Rome,Court 1,21628,Italy
4941,12299549,Rome,Grandstand,25151,Italy
4942,12299550,Rome,Court 12,39351,Italy
4943,12299551,Rome,Court 12,39351,Italy
4944,12302277,Rome,Court 1,21628,Italy
4945,12302283,Rome,Stadio Centrale,18504,Italy
4946,12302285,Rome,Court 4,21565,Italy
4947,12302289,Rome,Court 13,39366,Italy
4948,12302290,Rome,Court 1,21628,Italy
4949,12302291,Rome,Court 13,39366,Italy
4950,12302300,Rome,Court 1,21628,Italy
4951,12302302,Rome,Stadio Centrale,18504,Italy
4952,12302303,Rome,Court 4,21565,Italy
4953,12302304,Rome,Court 12,39351,Italy
4954,12302306,Rome,Court 12,39351,Italy
4955,12302310,Rome,Court 1,21628,Italy
4956,12302313,Rome,Court 12,39351,Italy
4957,12302314,Rome,Stadio Centrale,18504,Italy
4958,12302315,Rome,Court 2,21631,Italy
4959,12302317,Rome,Court 3,21632,Italy
4960,12302318,Rome,Grandstand,25151,Italy
4961,12302319,Rome,Pietrangeli,21629,Italy
4962,12302320,Rome,Pietrangeli,21629,Italy
4963,12302321,Rome,Grandstand,25151,Italy
4964,12302323,Rome,Court 12,39351,Italy
4965,12302324,Rome,Court 12,39351,Italy
4966,12302325,Rome,Stadio Centrale,18504,Italy
4967,12302326,Rome,Grandstand,25151,Italy
4968,12302327,Rome,Court 2,21631,Italy
4969,12302329,Rome,Court 4,21565,Italy
4970,12302332,Rome,Pietrangeli,21629,Italy
4971,12306792,Prague,Court 2,17438,Czech Republic
4972,12306793,Prague,Centre Court,33461,Czech Republic
4973,12307340,Santos,Quadra 3,44315,Brazil
4974,12309745,Santos,Quadra 3,44315,Brazil
4975,12309746,Santos,Quadra Central,44314,Brazil
4976,12309748,Santos,Quadra 1,44313,Brazil
4977,12309749,Santos,Quadra 1,44313,Brazil
4978,12309750,Santos,Quadra 1,44313,Brazil
4979,12309751,Santos,Quadra 3,44315,Brazil
4980,12311399,Rome,Stadio Centrale,18504,Italy
4981,12311403,Rome,Court 12,39351,Italy
4982,12311404,Rome,Court 1,21628,Italy
4983,12311406,Rome,Grandstand,25151,Italy
4984,12311407,Rome,Stadio Centrale,18504,Italy
4985,12311408,Rome,Court 1,21628,Italy
4986,12311409,Rome,Court 3,21632,Italy
4987,12311410,Rome,Court 1,21628,Italy
4988,12311417,Prague,Court 4,17440,Czech Republic
4989,12311799,Prague,Court 7,18297,Czech Republic
4990,12311800,Prague,Court 6,39272,Czech Republic
4991,12311802,Prague,Court 6,39272,Czech Republic
4992,12311805,Prague,Court 5,39269,Czech Republic
4993,12311901,Rome,Court 2,21631,Italy
4994,12311906,Rome,Grandstand,25151,Italy
4995,12311908,Rome,Court 12,39351,Italy
4996,12311909,Rome,Court 13,39366,Italy
4997,12311910,Rome,Court 4,21565,Italy
4998,12311911,Rome,Stadio Centrale,18504,Italy
4999,12311912,Rome,Court 2,21631,Italy
5000,12311913,Rome,Stadio Centrale,18504,Italy
5001,12311914,Rome,Pietrangeli,21629,Italy
5002,12311915,Rome,Court 2,21631,Italy
5003,12311916,Rome,Grandstand,25151,Italy
5004,12311917,Rome,Pietrangeli,21629,Italy
5005,12312278,Ivancna Gorica,Court 1,44332,Slovenia
5006,12312281,Ivancna Gorica,Court 2,44333,Slovenia
5007,12312282,Ivancna Gorica,Court 3,44330,Slovenia
5008,12312364,Trnava,Court 14,21593,Slovakia
5009,12312791,Sopo,Campo 2,44342,Colombia
5010,12313064,Zephyrhills,Court 4,39078,USA
5011,12313261,Rome,Pietrangeli,21629,Italy
5012,12313499,Varnamo,Court 3,39353,Sweden
5013,12313504,Monastir,Court 3,23363,Tunisia
5014,12313505,Monastir,Court 1,23881,Tunisia
5015,12313508,Monastir,Court Central,23948,Tunisia
5016,12313509,Varnamo,Court 1,39354,Sweden
5017,12313511,Saint-Gaudens,Court 2,21611,France
5018,12313512,Saint-Gaudens,Centre Court,44336,France
5019,12313513,Saint-Gaudens,Court 1,21612,France
5020,12313514,Monastir,Court 2,23360,Tunisia
5021,12313516,Saint-Gaudens,Court 2,21611,France
5022,12313536,Bucharest,Court 1,21728,Romania
5023,12313544,Prague,Court 8,39270,Czech Republic
5024,12313550,Bucharest,Court 9,18068,Romania
5025,12313552,Platja d Aro,Court 2,30744,Spain
5026,12313572,Ivancna Gorica,Court 1,44332,Slovenia
5027,12313573,Zephyrhills,Court 4,39078,USA
5028,12313574,Zephyrhills,Court 3,39072,USA
5029,12313575,Ivancna Gorica,Court 1,44332,Slovenia
5030,12313576,Zephyrhills,Court 4,39078,USA
5031,12313577,Ivancna Gorica,Court 3,44330,Slovenia
5032,12313580,Zephyrhills,Court 5,39074,USA
5033,12313581,Ivancna Gorica,Court 2,44333,Slovenia
5034,12313583,Zephyrhills,Court 6,39083,USA
5035,12313584,Saint-Gaudens,Centre Court,44336,France
5036,12313586,Platja d Aro,Court 1,30743,Spain
5037,12313660,Villahermosa,Court 4,44323,Mexico
5038,12313661,Villahermosa,Estadio,44318,Mexico
5039,12313662,Villahermosa,Estadio,44318,Mexico
5040,12313663,Villahermosa,Court 4,44323,Mexico
5041,12313665,Villahermosa,Court 6,44317,Mexico
5042,12313667,Villahermosa,Court 4,44323,Mexico
5043,12313668,Villahermosa,Court 6,44317,Mexico
5044,12313669,Villahermosa,Estadio,44318,Mexico
5045,12313670,Villahermosa,Estadio,44318,Mexico
5046,12313696,Fukuoka,Court 3,21534,Japan
5047,12313706,Luan,Court 2,21573,China
5048,12313723,Doboj,Court 1,21596,Bosnia & Herzegovina
5049,12313727,Doboj,Court 4,21594,Bosnia & Herzegovina
5050,12313730,Kursumlijska Banja,Court 4,39044,Serbia
5051,12313738,Trelew,Court 2,44338,Argentina
5052,12313740,Trelew,Court 2,44338,Argentina
5053,12313742,Trelew,Cancha Central,44339,Argentina
5054,12313744,Trelew,Court 2,44338,Argentina
5055,12313746,Trelew,Cancha Central,44339,Argentina
5056,12313748,Trelew,Court 2,44338,Argentina
5057,12313751,Trelew,Cancha Central,44339,Argentina
5058,12313763,Valldoreix,Court 2,21616,Spain
5059,12314728,Monastir,Court 5,23362,Tunisia
5060,12314840,Doboj,Court 3,21595,Bosnia & Herzegovina
5061,12314841,Doboj,Court 2,21597,Bosnia & Herzegovina
5062,12315158,Varnamo,Court 2,39352,Sweden
5063,12315161,Varnamo,Court 4,39355,Sweden
5064,12315164,Varnamo,Court 2,39352,Sweden
5065,12315171,Monastir,Court Central,23948,Tunisia
5066,12315216,Kursumlijska Banja,Court 2,39050,Serbia
5067,12315279,Bucharest,Court 9,18068,Romania
5068,12315281,Bucharest,Court 8,17981,Romania
5069,12315335,Kursumlijska Banja,Court 7,41293,Serbia
5070,12315337,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5071,12315340,Kursumlijska Banja,Court 2,39050,Serbia
5072,12315385,Platja d Aro,Court 2,30744,Spain
5073,12315387,Platja d Aro,Court 4,30741,Spain
5074,12315389,Platja d Aro,Court 1,30743,Spain
5075,12315392,Platja d Aro,Court 4,30741,Spain
5076,12315393,Platja d Aro,Court 3,30739,Spain
5077,12315404,Bastad,Court 5,22356,Sweden
5078,12315405,Bastad,Court 6,34718,Sweden
5079,12315407,Bastad,Court 2,22355,Sweden
5080,12315536,Valldoreix,Court 1,21626,Spain
5081,12315538,Valldoreix,Court 4,21620,Spain
5082,12315539,Valldoreix,Court 2,21616,Spain
5083,12315540,Valldoreix,Court 3,21618,Spain
5084,12315727,Antalya,Court 1,17286,Turkey
5085,12315852,Antalya,Court 22,28265,Turkey
5086,12316148,Saint-Gaudens,Court 1,21612,France
5087,12316150,Saint-Gaudens,Court 1,21612,France
5088,12316198,Sopo,Campo 2,44342,Colombia
5089,12316199,Sopo,Campo 3,44341,Colombia
5090,12316222,Sopo,Campo 1,44340,Colombia
5091,12316255,Bucharest,Court 4,17389,Romania
5092,12316257,Sopo,Campo 3,44341,Colombia
5093,12316258,Trnava,Court 14,21593,Slovakia
5094,12316259,Trnava,Court 13,21592,Slovakia
5095,12316260,Trnava,Court 13,21592,Slovakia
5096,12316300,Rome,Pietrangeli,21629,Italy
5097,12316301,Rome,Pietrangeli,21629,Italy
5098,12316302,Rome,Court 12,39351,Italy
5099,12316303,Rome,Court 4,21565,Italy
5100,12316304,Rome,Court 2,21631,Italy
5101,12316305,Rome,Court 2,21631,Italy
5102,12316306,Rome,Court 13,39366,Italy
5103,12316307,Rome,Pietrangeli,21629,Italy
5104,12316308,Rome,Court 1,21628,Italy
5105,12316309,Rome,Stadio Centrale,18504,Italy
5106,12316310,Rome,Court 6,21630,Italy
5107,12316333,Rome,Grandstand,25151,Italy
5108,12316338,Rome,Court 3,21632,Italy
5109,12316339,Rome,Court 4,21565,Italy
5110,12316340,Rome,Court 2,21631,Italy
5111,12316341,Rome,Court 13,39366,Italy
5112,12316343,Rome,Court 3,21632,Italy
5113,12316377,Trelew,Cancha Central,44339,Argentina
5114,12316379,Rome,Court 13,39366,Italy
5115,12316381,Trelew,Cancha Central,44339,Argentina
5116,12316417,Zephyrhills,Court 3,39072,USA
5117,12316418,Zephyrhills,Court 5,39074,USA
5118,12316419,Zephyrhills,Court 6,39083,USA
5119,12316420,Zephyrhills,Court 3,39072,USA
5120,12316421,Zephyrhills,Court 5,39074,USA
5121,12316422,Zephyrhills,Court 4,39078,USA
5122,12316423,Zephyrhills,Court 5,39074,USA
5123,12316424,Zephyrhills,Court 3,39072,USA
5124,12316425,Zephyrhills,Court 6,39083,USA
5125,12316437,Sopo,Campo 3,44341,Colombia
5126,12316438,Sopo,Campo 1,44340,Colombia
5127,12316439,Sopo,Campo Central,44311,Colombia
5128,12316742,Villahermosa,Court 6,44317,Mexico
5129,12317227,Villahermosa,Estadio,44318,Mexico
5130,12317506,Fukuoka,Centre Court,21560,Japan
5131,12317507,Fukuoka,Court 3,21534,Japan
5132,12317508,Fukuoka,Court 1,21540,Japan
5133,12317543,Luan,Court 1,21576,China
5134,12317544,Luan,Court 3,21575,China
5135,12317545,Luan,Centre Court ,21545,China
5136,12317575,Luan,Court 1,21576,China
5137,12317597,Luan,Court 3,21575,China
5138,12317766,Fukuoka,Court 1,21540,Japan
5139,12317767,Fukuoka,Court 2,21539,Japan
5140,12317768,Fukuoka,Centre Court,21560,Japan
5141,12317769,Fukuoka,Court 2,21539,Japan
5142,12318014,Saint-Gaudens,Centre Court,44336,France
5143,12318056,Luan,Centre Court ,21545,China
5144,12318057,Luan,Court 2,21573,China
5145,12318273,Tbilisi,Court 3,21379,Georgia
5146,12318316,Bucharest,Court 8,17981,Romania
5147,12318319,Varnamo,Court 2,39352,Sweden
5148,12318320,Doboj,Court 3,21595,Bosnia & Herzegovina
5149,12318331,Kursumlijska Banja,Court 8,41291,Serbia
5150,12318332,Monastir,Court 2,23360,Tunisia
5151,12318333,Trnava,CENTRE COURT,24552,Slovakia
5152,12318353,Antalya,Court 21,28266,Turkey
5153,12318354,Tbilisi,Center Court,25074,Georgia
5154,12318355,Antalya,Court 22,28265,Turkey
5155,12318356,Antalya,Court 3,18122,Turkey
5156,12318357,Antalya,Court 2,31437,Turkey
5157,12318358,Antalya,Court 5,18121,Turkey
5158,12318359,Bucharest,Court 7,17971,Romania
5159,12318360,Antalya,Court 4,18123,Turkey
5160,12318361,Saint-Gaudens,Court 2,21611,France
5161,12318363,Doboj,Court 3,21595,Bosnia & Herzegovina
5162,12318364,Monastir,Court 3,23363,Tunisia
5163,12318365,Kursumlijska Banja,Court 1,39048,Serbia
5164,12318383,Bastad,Court 1,17462,Sweden
5165,12318384,Kursumlijska Banja,Court 4,39044,Serbia
5166,12318388,Bucharest,Court 7,17971,Romania
5167,12318390,Tbilisi,Court 2,21380,Georgia
5168,12318391,Monastir,Court 5,23362,Tunisia
5169,12318393,Tbilisi,Court 1,21378,Georgia
5170,12318398,Bastad,Court 6,34718,Sweden
5171,12318401,Antalya,Court 20,28269,Turkey
5172,12318430,Monastir,Court 4,23364,Tunisia
5173,12318431,Prague,Court 5,39269,Czech Republic
5174,12318438,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5175,12318439,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5176,12318440,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5177,12318441,Antalya,Court 2,31437,Turkey
5178,12318442,Kursumlijska Banja,Court 4,39044,Serbia
5179,12318443,Kursumlijska Banja,Court 2,39050,Serbia
5180,12318445,Doboj,Court 1,21596,Bosnia & Herzegovina
5181,12318456,Monastir,Court 1,23881,Tunisia
5182,12318457,Monastir,Court 1,23881,Tunisia
5183,12318459,Antalya,Court 21,28266,Turkey
5184,12318471,Saint-Gaudens,Centre Court,44336,France
5185,12318483,Varnamo,Court 3,39353,Sweden
5186,12318484,Varnamo,Court 4,39355,Sweden
5187,12318485,Saint-Gaudens,Court 1,21612,France
5188,12318486,Trnava,CENTRE COURT,24552,Slovakia
5189,12318487,Trnava,Court 13,21592,Slovakia
5190,12318488,Trnava,CENTRE COURT,24552,Slovakia
5191,12318490,Bastad,Court 5,22356,Sweden
5192,12318491,Varnamo,Court 4,39355,Sweden
5193,12318563,Varnamo,Court 3,39353,Sweden
5194,12318569,Valldoreix,Court 3,21618,Spain
5195,12318571,Antalya,Court 20,28269,Turkey
5196,12318575,Antalya,Court 1,17286,Turkey
5197,12318576,Valldoreix,Court 4,21620,Spain
5198,12318577,Bastad,Court 1,17462,Sweden
5199,12318578,Doboj,Court 4,21594,Bosnia & Herzegovina
5200,12318583,Valldoreix,Court 1,21626,Spain
5201,12318584,Bastad,Court 2,22355,Sweden
5202,12318588,Platja d Aro,Court 1,30743,Spain
5203,12318602,Prague,Court 7,18297,Czech Republic
5204,12318611,Monastir,Court 6,23890,Tunisia
5205,12318612,Platja d Aro,Court 1,30743,Spain
5206,12318614,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5207,12318615,Kursumlijska Banja,Court 7,41293,Serbia
5208,12318616,Kursumlijska Banja,Court 1,39048,Serbia
5209,12318618,Monastir,Court Central,23948,Tunisia
5210,12318623,Santos,Quadra 3,44315,Brazil
5211,12318633,Ivancna Gorica,Court 2,44333,Slovenia
5212,12318634,Ivancna Gorica,Court 2,44333,Slovenia
5213,12318635,Ivancna Gorica,Court 2,44333,Slovenia
5214,12318636,Ivancna Gorica,Court 1,44332,Slovenia
5215,12318637,Ivancna Gorica,Court 4,44359,Slovenia
5216,12318638,Ivancna Gorica,Court 3,44330,Slovenia
5217,12318639,Ivancna Gorica,Court 1,44332,Slovenia
5218,12318640,Ivancna Gorica,Court 1,44332,Slovenia
5219,12318641,Ivancna Gorica,Court 2,44333,Slovenia
5220,12318645,Bucharest,Court 9,18068,Romania
5221,12318646,Bucharest,Court 8,17981,Romania
5222,12318652,Kursumlijska Banja,Court 4,39044,Serbia
5223,12318666,Bucharest,Court 1,21728,Romania
5224,12318667,Bucharest,Court 2,21727,Romania
5225,12318668,Bucharest,Court 5,17919,Romania
5226,12318669,Doboj,Court 2,21597,Bosnia & Herzegovina
5227,12318670,Bucharest,Court 6,17390,Romania
5228,12318671,Bucharest,Court 4,17389,Romania
5229,12318672,Bucharest,Court 1,21728,Romania
5230,12318673,Doboj,Court 3,21595,Bosnia & Herzegovina
5231,12318675,Bucharest,Court 7,17971,Romania
5232,12318676,Bastad,Court 5,22356,Sweden
5233,12318684,Prague,Court 5,39269,Czech Republic
5234,12318686,Bastad,Court 2,22355,Sweden
5235,12318687,Bastad,Court 6,34718,Sweden
5236,12318688,Valldoreix,Court 2,21616,Spain
5237,12318689,Doboj,Court 1,21596,Bosnia & Herzegovina
5238,12318691,Monastir,Court 3,23363,Tunisia
5239,12318692,Monastir,Court 4,23364,Tunisia
5240,12318701,Prague,Court 8,39270,Czech Republic
5241,12318702,Monastir,Court 2,23360,Tunisia
5242,12318716,Bucharest,Court 2,21727,Romania
5243,12318734,Valldoreix,Court 4,21620,Spain
5244,12318768,Valldoreix,Court 3,21618,Spain
5245,12318825,Bucharest,Court 8,17981,Romania
5246,12318835,Rome,Court 13,39366,Italy
5247,12318836,Monastir,Court 1,23881,Tunisia
5248,12318837,Prague,Court 8,39270,Czech Republic
5249,12318838,Prague,Court 5,39269,Czech Republic
5250,12318841,Varnamo,Court 2,39352,Sweden
5251,12318842,Varnamo,Court 1,39354,Sweden
5252,12318845,Valldoreix,Court 4,21620,Spain
5253,12318846,Prague,Court 7,18297,Czech Republic
5254,12318847,Ivancna Gorica,Court 4,44359,Slovenia
5255,12318848,Rome,Court 12,39351,Italy
5256,12318853,Kursumlijska Banja,Court 7,41293,Serbia
5257,12318856,Antalya,Court 4,18123,Turkey
5258,12318858,Kursumlijska Banja,Court 3,39051,Serbia
5259,12318859,Bucharest,Court 9,18068,Romania
5260,12318860,Antalya,Court 5,18121,Turkey
5261,12318862,Antalya,Court 3,18122,Turkey
5262,12318865,Kursumlijska Banja,Court 3,39051,Serbia
5263,12318889,Monastir,Court 5,23362,Tunisia
5264,12318890,Varnamo,Court 1,39354,Sweden
5265,12318896,Bucharest,Court 9,18068,Romania
5266,12318901,Zephyrhills,Court 6,39083,USA
5267,12318958,Prague,Court 7,18297,Czech Republic
5268,12318983,Platja d Aro,Court 3,30739,Spain
5269,12318984,Platja d Aro,Court 2,30744,Spain
5270,12318985,Platja d Aro,Court 1,30743,Spain
5271,12318986,Platja d Aro,Court 2,30744,Spain
5272,12318987,Platja d Aro,Court 3,30739,Spain
5273,12319054,Saint-Gaudens,Court 1,21612,France
5274,12319055,Saint-Gaudens,Court 2,21611,France
5275,12319056,Saint-Gaudens,Court 1,21612,France
5276,12319057,Saint-Gaudens,Centre Court,44336,France
5277,12319086,Platja d Aro,Court 2,30744,Spain
5278,12319087,Sopo,Campo 2,44342,Colombia
5279,12319238,Ivancna Gorica,Court 3,44330,Slovenia
5280,12319319,Monastir,Court Central,23948,Tunisia
5281,12319322,Monastir,Court 1,23881,Tunisia
5282,12319326,Sopo,Campo Central,44311,Colombia
5283,12319327,Valldoreix,Court 3,21618,Spain
5284,12319354,Sopo,Campo 1,44340,Colombia
5285,12319450,Sopo,Campo 3,44341,Colombia
5286,12319705,Trelew,Court 2,44338,Argentina
5287,12319706,Trelew,Court 2,44338,Argentina
5288,12319707,Trelew,Court 2,44338,Argentina
5289,12319708,Trelew,Cancha Central,44339,Argentina
5290,12319709,Trelew,Court 2,44338,Argentina
5291,12319710,Trelew,Cancha Central,44339,Argentina
5292,12319712,Trelew,Cancha Central,44339,Argentina
5293,12319720,Zephyrhills,Court 3,39072,USA
5294,12319721,Zephyrhills,Court 6,39083,USA
5295,12319743,Zephyrhills,Court 4,39078,USA
5296,12319762,Zephyrhills,Court 6,39083,USA
5297,12320150,Zephyrhills,Court 4,39078,USA
5298,12320164,Zephyrhills,Court 3,39072,USA
5299,12320165,Zephyrhills,Court 4,39078,USA
5300,12320202,Villahermosa,Court 4,44323,Mexico
5301,12320203,Villahermosa,Estadio,44318,Mexico
5302,12320204,Villahermosa,Estadio,44318,Mexico
5303,12320205,Villahermosa,Estadio,44318,Mexico
5304,12320206,Villahermosa,Court 4,44323,Mexico
5305,12320213,Luan,Centre Court ,21545,China
5306,12320223,Villahermosa,Court 6,44317,Mexico
5307,12320256,Fukuoka,Court 1,21540,Japan
5308,12320297,Fukuoka,Court 2,21539,Japan
5309,12320310,Fukuoka,Centre Court,21560,Japan
5310,12320311,Fukuoka,Centre Court,21560,Japan
5311,12320313,Luan,Court 2,21573,China
5312,12320348,Luan,Centre Court ,21545,China
5313,12320349,Luan,Court 2,21573,China
5314,12320529,Ivancna Gorica,Court 4,44359,Slovenia
5315,12320537,Ivancna Gorica,Court 3,44330,Slovenia
5316,12320538,Ivancna Gorica,Court 2,44333,Slovenia
5317,12320539,Antalya,Court 1,17286,Turkey
5318,12320542,Kursumlijska Banja,Court 2,39050,Serbia
5319,12320543,Ivancna Gorica,Court 1,44332,Slovenia
5320,12320545,Tbilisi,Court 1,21378,Georgia
5321,12320570,Tbilisi,Center Court,25074,Georgia
5322,12320571,Antalya,Court 1,17286,Turkey
5323,12320583,Valldoreix,Court 3,21618,Spain
5324,12320585,Ivancna Gorica,Court 2,44333,Slovenia
5325,12320586,Kursumlijska Banja,Court 4,39044,Serbia
5326,12320602,Varnamo,Court 1,39354,Sweden
5327,12320603,Antalya,Court 5,18121,Turkey
5328,12320604,Doboj,Court 4,21594,Bosnia & Herzegovina
5329,12320606,Antalya,Court 5,18121,Turkey
5330,12320613,Antalya,Court 4,18123,Turkey
5331,12320614,Prague,Court 7,18297,Czech Republic
5332,12320615,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5333,12320616,Antalya,Court 2,31437,Turkey
5334,12320617,Bastad,Court 5,22356,Sweden
5335,12320618,Antalya,Court 3,18122,Turkey
5336,12320638,Ivancna Gorica,Court 1,44332,Slovenia
5337,12320649,Trnava,CENTRE COURT,24552,Slovakia
5338,12320650,Saint-Gaudens,Centre Court,44336,France
5339,12320655,Doboj,Court 3,21595,Bosnia & Herzegovina
5340,12320656,Doboj,Court 4,21594,Bosnia & Herzegovina
5341,12320657,Varnamo,Court 4,39355,Sweden
5342,12320658,Varnamo,Court 2,39352,Sweden
5343,12320663,Bucharest,Court 8,17981,Romania
5344,12320713,Platja d Aro,Court 1,30743,Spain
5345,12320733,Varnamo,Court 3,39353,Sweden
5346,12320749,Bucharest,Court 2,21727,Romania
5347,12320760,Antalya,Court 3,18122,Turkey
5348,12320772,Prague,Court 5,39269,Czech Republic
5349,12320796,Rome,Stadio Centrale,18504,Italy
5350,12320798,Bastad,Court 6,34718,Sweden
5351,12320799,Kursumlijska Banja,Court 3,39051,Serbia
5352,12320801,Bucharest,Court 7,17971,Romania
5353,12320814,Ivancna Gorica,Court 1,44332,Slovenia
5354,12320819,Saint-Gaudens,Centre Court,44336,France
5355,12320820,Ivancna Gorica,Court 1,44332,Slovenia
5356,12320821,Platja d Aro,Court 1,30743,Spain
5357,12320822,Valldoreix,Court 4,21620,Spain
5358,12320823,Bastad,Court 5,22356,Sweden
5359,12320830,Platja d Aro,Court 2,30744,Spain
5360,12320843,Valldoreix,Court 4,21620,Spain
5361,12320870,Platja d Aro,Court 2,30744,Spain
5362,12320871,Prague,Court 7,18297,Czech Republic
5363,12320872,Bucharest,Court 7,17971,Romania
5364,12320873,Kursumlijska Banja,Court 4,39044,Serbia
5365,12320884,Kursumlijska Banja,Court 1,39048,Serbia
5366,12320885,Kursumlijska Banja,Court 1,39048,Serbia
5367,12320969,Trnava,Court 14,21593,Slovakia
5368,12321026,Doboj,Court 4,21594,Bosnia & Herzegovina
5369,12321038,Prague,Court 5,39269,Czech Republic
5370,12321051,Ivancna Gorica,Court 3,44330,Slovenia
5371,12321052,Ivancna Gorica,Court 2,44333,Slovenia
5372,12321068,Trnava,CENTRE COURT,24552,Slovakia
5373,12321075,Bucharest,Court 9,18068,Romania
5374,12321084,Doboj,Court 3,21595,Bosnia & Herzegovina
5375,12321116,Bastad,Court 6,34718,Sweden
5376,12321128,Bucharest,Court 1,21728,Romania
5377,12321134,Valldoreix,Court 3,21618,Spain
5378,12321142,Bucharest,Court 1,21728,Romania
5379,12321157,Trnava,Court 14,21593,Slovakia
5380,12321231,Trelew,Cancha Central,44339,Argentina
5381,12321246,Kursumlijska Banja,COURT VIKTOR TROICKI,39706,Serbia
5382,12322380,Bucharest,Court 2,21727,Romania
5383,12322622,Rome,Court 1,21628,Italy
5384,12296880,Wuxi,Indoor 2,44390,China
5385,12296882,Wuxi,Center Court,44308,China
5386,12296883,Wuxi,Center Court,44308,China
5387,12296884,Wuxi,Court 1,44305,China
5388,12296889,Wuxi,Indoor 1,44389,China
5389,12296890,Wuxi,Court 1,44305,China
