,match_id,home_vote,away_vote
9400,12336649,36,8
9401,12336650,16,12
9402,12336651,2,44
9403,12336663,10,48
9404,12336664,28,4
9405,12336669,14,2
9406,12336670,62,14
9407,12336671,92,24
9408,12336672,2,30
9409,12336674,12,0
9410,12336676,116,4
9411,12336688,4,110
9412,12336695,16,0
9413,12336699,2,2
9414,12336714,2,74
9415,12336764,16,74
9416,12336766,4,108
9417,12336781,16,24
9418,12336818,4,2
9419,12336835,14,4
9420,12336836,10,52
9421,12336884,110,6
9422,12336885,52,24
9423,12336887,10,56
9424,12336888,118,4
9425,12337023,8,8
9426,12337024,170,90
9427,12337052,64,2
9428,12337053,154,20
9429,12337054,32,10
9430,12337084,16,14
9431,12337105,22,42
9432,12337152,0,4
9433,12337165,32,8
9434,12337185,88,8
9435,12337186,44,14
9436,12337204,176,50
9437,12337205,6,18
9438,12337206,0,0
9439,12337221,20,76
9440,12337238,58,0
9441,12337239,6,68
9442,12337254,8,48
9443,12337264,4,36
9444,12337270,72,128
9445,12337271,30,160
9446,12337272,20,58
9447,12337273,66,6
9448,12337274,10,50
9449,12337275,28,0
9450,12337276,2,74
9451,12337277,0,56
9452,12337283,4,18
9453,12337284,16,70
9454,12337285,20,14
9455,12337286,12,6
9456,12337287,14,50
9457,12337295,36,16
9458,12337299,42,32
9459,12337300,0,44
9460,12337301,70,12
9461,12337302,28,2
9462,12337361,8,50
9463,12337367,0,0
9464,12337378,14,0
9465,12337379,14,26
9466,12337380,4,76
9467,12337418,132,32
9468,12337419,24,92
9469,12337423,32,32
9470,12337424,106,60
9471,12337425,44,96
9472,12337429,202,4
9473,12337430,54,16
9474,12337448,0,38
9475,12337483,88,0
9476,12337504,18,6
9477,12337541,0,0
9478,12337551,14,180
9479,12337567,96,12
9480,12337591,50,14
9481,12337592,14,72
9482,12337593,80,24
9483,12337632,12,12
9484,12337640,10,16
9485,12337644,70,4
9486,12337658,62,6
9487,12337663,16,34
9488,12337664,4,18
9489,12337665,130,28
9490,12337683,0,100
9491,12337684,28,8
9492,12337685,22,38
9493,12337686,4,20
9494,12337687,0,34
9495,12337688,6,10
9496,12337737,2,8
9497,12337749,94,150
9498,12337854,18,32
9499,12337855,8,20
9500,12337857,20,42
9501,12337867,6,40
9502,12337870,2,26
9503,12339323,4,12
9504,12299558,11932,3756
9505,12299562,2022,11548
9506,12299563,5718,494
9507,12299569,2040,6304
9508,12299570,10412,6232
9509,12302305,5860,3106
9510,12302307,766,7038
9511,12302309,3096,7816
9512,12317285,3602,244
9513,12317286,1598,1616
9514,12317288,2228,1364
9515,12317289,1636,942
9516,12317290,2654,218
9517,12317293,2046,500
9518,12317294,14,1954
9519,12317295,1590,1010
9520,12317296,1448,1874
9521,12317297,280,1202
9522,12317300,1152,692
9523,12317301,596,838
9524,12317303,282,1398
9525,12317306,686,1034
9526,12317307,698,1618
9527,12317309,212,1506
9528,12317310,212,732
9529,12317312,466,36
9530,12317313,932,358
9531,12317321,84,326
9532,12317328,834,706
9533,12317329,674,200
9534,12317331,352,292
9535,12317332,106,1266
9536,12317334,390,684
9537,12317336,90,80
9538,12317337,20,138
9539,12317339,92,20
9540,12317340,10,6
9541,12317341,124,32
9542,12317342,8,80
9543,12317343,136,1218
9544,12317344,440,240
9545,12317346,86,222
9546,12317348,296,54
9547,12317350,1854,288
9548,12317352,122,718
9549,12317355,694,52
9550,12317356,304,476
9551,12317366,248,534
9552,12317368,300,340
9553,12317372,714,136
9554,12317373,1370,286
9555,12317378,326,3336
9556,12317387,694,1462
9557,12317390,266,1698
9558,12317392,440,1570
9559,12317393,688,136
9560,12317394,1764,996
9561,12317395,676,88
9562,12317396,1176,216
9563,12317397,266,1258
9564,12317398,638,1822
9565,12317399,38,254
9566,12317401,426,74
9567,12317402,176,86
9568,12317403,46,586
9569,12317404,1272,538
9570,12317405,72,390
9571,12317406,272,246
9572,12317407,108,86
9573,12317408,266,784
9574,12317409,230,520
9575,12317410,198,72
9576,12317412,352,12
9577,12317413,60,460
9578,12317414,300,112
9579,12317415,2,636
9580,12328235,10,402
9581,12328239,2692,4
9582,12328535,2242,594
9583,12328536,774,644
9584,12328537,572,370
9585,12328539,150,946
9586,12328541,1298,742
9587,12328542,1650,828
9588,12329335,0,168
9589,12330151,3384,540
9590,12330152,1340,724
9591,12330153,2456,138
9592,12330155,5640,418
9593,12330156,700,222
9594,12330157,186,2252
9595,12330158,3346,1226
9596,12331672,60,30
9597,12331673,26,40
9598,12331676,68,22
9599,12331698,900,154
9600,12331701,1124,80
9601,12331782,86,102
9602,12331783,12,42
9603,12331787,38,166
9604,12332703,46,102
9605,12332705,10,8
9606,12332707,60,0
9607,12332712,2,70
9608,12332717,68,26
9609,12332718,46,32
9610,12332724,284,4
9611,12332732,24,54
9612,12332765,4,18
9613,12332768,126,10
9614,12332769,0,8
9615,12332771,2,4
9616,12332772,18,2
9617,12332773,20,38
9618,12332780,12,20
9619,12332791,74,86
9620,12332793,22,10
9621,12332796,0,72
9622,12332801,38,2
9623,12332806,28,6
9624,12332811,28,12
9625,12332941,46,12
9626,12332999,48,10
9627,12333012,2,40
9628,12333023,52,8
9629,12333026,12,2
9630,12333029,0,28
9631,12333030,6,40
9632,12333032,0,46
9633,12333034,10,10
9634,12333037,68,8
9635,12333040,2,20
9636,12333042,122,22
9637,12333044,26,6
9638,12333046,4,50
9639,12333047,72,24
9640,12333048,14,32
9641,12333050,48,2
9642,12333053,20,4
9643,12333055,42,62
9644,12333057,106,0
9645,12333058,72,2
9646,12333059,10,2
9647,12333061,110,24
9648,12333062,4,20
9649,12333065,8,6
9650,12333068,0,8
9651,12333071,8,20
9652,12333072,26,26
9653,12333073,12,26
9654,12333075,38,18
9655,12333102,30,10
9656,12333231,0,0
9657,12333247,68,34
9658,12333348,84,40
9659,12333349,28,10
9660,12334029,2,164
9661,12334069,242,154
9662,12334128,38,14
9663,12334129,2,38
9664,12334286,52,26
9665,12334355,6,40
9666,12334424,54,4
9667,12334452,216,196
9668,12334510,28,26
9669,12334516,40,0
9670,12334518,2,22
9671,12334520,0,8
9672,12334523,32,6
9673,12334525,2,12
9674,12334528,74,12
9675,12334568,14,12
9676,12334909,18,16
9677,12334945,22,16
9678,12334951,4,82
9679,12335007,56,12
9680,12335008,42,96
9681,12335009,14,166
9682,12335011,216,66
9683,12335014,4,154
9684,12335015,56,18
9685,12335130,78,10
9686,12335132,32,36
9687,12335167,24,0
9688,12335176,78,18
9689,12335183,44,14
9690,12335184,6,40
9691,12335213,1982,230
9692,12335214,100,2776
9693,12335215,982,360
9694,12335216,372,1416
9695,12335223,468,264
9696,12335252,0,18
9697,12335268,8,58
9698,12335459,4,4
9699,12335506,4,16
9700,12335956,34,10
9701,12335957,24,0
9702,12335958,20,14
9703,12335959,42,10
9704,12335960,16,0
9705,12335961,34,8
9706,12335962,6,0
9707,12335963,10,76
9708,12336008,4,82
9709,12336009,44,32
9710,12336010,40,84
9711,12336011,48,4
9712,12336012,4,16
9713,12336013,16,12
9714,12336014,4,0
9715,12336040,8,2
9716,12336041,122,32
9717,12336173,6,10
9718,12336248,32,4
9719,12336249,74,6
9720,12336250,10,14
9721,12336297,68,4
9722,12336298,6,82
9723,12336299,96,18
9724,12336300,12,8
9725,12336321,112,84
9726,12336323,42,52
9727,12336324,160,0
9728,12336325,52,6
9729,12336377,32,154
9730,12336378,6,50
9731,12336417,32,4
9732,12336419,24,4
9733,12336420,20,0
9734,12336482,30,14
9735,12336496,0,6
9736,12336507,20,8
9737,12336546,16,2
9738,12336565,46,74
9739,12336638,24,0
9740,12336649,20,6
9741,12336650,32,12
9742,12336651,28,46
9743,12336663,6,60
9744,12336664,68,18
9745,12336669,16,10
9746,12336670,26,6
9747,12336671,96,12
9748,12336672,10,26
9749,12336674,8,32
9750,12336676,12,18
9751,12336688,30,54
9752,12336695,12,72
9753,12336699,24,12
9754,12336700,18,124
9755,12336714,20,14
9756,12336764,22,74
9757,12336765,14,16
9758,12336766,26,104
9759,12336781,16,0
9760,12336818,28,4
9761,12336835,20,100
9762,12336836,14,4
9763,12336884,32,10
9764,12336885,2,26
9765,12336886,34,36
9766,12336887,0,40
9767,12336888,66,6
9768,12337023,4,40
9769,12337024,62,64
9770,12337052,70,8
9771,12337053,132,24
9772,12337054,50,2
9773,12337084,2,80
9774,12337105,48,26
9775,12337138,20,8
9776,12337139,92,62
9777,12337152,0,4
9778,12337165,32,10
9779,12337166,1522,1326
9780,12337167,432,388
9781,12337168,94,1632
9782,12337176,410,392
9783,12337184,192,74
9784,12337185,52,12
9785,12337186,96,2
9786,12337204,74,54
9787,12337205,8,18
9788,12337206,2,0
9789,12337220,74,2
9790,12337221,16,62
9791,12337238,36,14
9792,12337239,14,52
9793,12337253,130,34
9794,12337254,34,156
9795,12337264,6,26
9796,12337270,82,166
9797,12337271,4,138
9798,12337272,18,44
9799,12337273,86,8
9800,12337274,0,76
9801,12337275,80,2
9802,12337276,4,20
9803,12337277,6,38
9804,12337283,14,14
9805,12337284,14,32
9806,12337285,82,8
9807,12337286,0,94
9808,12337287,2,48
9809,12337295,34,14
9810,12337298,164,36
9811,12337299,20,24
9812,12337300,2,88
9813,12337301,108,0
9814,12337302,80,0
9815,12337361,44,42
9816,12337367,0,0
9817,12337378,6,2
9818,12337379,16,26
9819,12337380,2,26
9820,12337418,86,0
9821,12337419,26,10
9822,12337423,160,56
9823,12337424,104,158
9824,12337425,22,156
9825,12337429,218,8
9826,12337430,56,18
9827,12337448,26,54
9828,12337483,100,54
9829,12337504,10,6
9830,12337541,16,72
9831,12337550,28,390
9832,12337551,8,168
9833,12337567,106,36
9834,12337591,180,6
9835,12337592,14,66
9836,12337593,24,58
9837,12337632,20,40
9838,12337640,36,18
9839,12337641,140,4
9840,12337644,82,10
9841,12337658,36,20
9842,12337663,54,98
9843,12337664,40,36
9844,12337665,96,12
9845,12337683,2,72
9846,12337684,32,10
9847,12337685,14,60
9848,12337686,8,30
9849,12337687,6,0
9850,12337688,4,20
9851,12337737,18,90
9852,12337749,58,52
9853,12337782,38,8
9854,12337832,84,6
9855,12337854,4,14
9856,12337855,16,82
9857,12337857,34,10
9858,12337867,10,52
9859,12337868,20,2
9860,12337869,14,36
9861,12337870,6,8
9862,12337903,60,20
9863,12337947,2,8
9864,12337953,182,12
9865,12337954,8,42
9866,12337978,28,6
9867,12337979,14,20
9868,12338029,26,8
9869,12338064,2,76
9870,12338065,36,0
9871,12338069,0,92
9872,12338123,0,140
9873,12338540,20,40
9874,12338541,64,12
9875,12338542,8,2
9876,12338837,26,196
9877,12338838,118,142
9878,12338839,268,6
9879,12338842,210,2
9880,12338843,264,50
9881,12338875,54,114
9882,12338884,78,50
9883,12338908,40,362
9884,12338916,52,184
9885,12338931,164,38
9886,12338956,136,18
9887,12338985,88,142
9888,12339079,44,56
9889,12339183,428,38
9890,12339295,78,14
9891,12339320,172,0
9892,12339323,2,12
9893,12339328,114,88
9894,12339375,64,38
9895,12339376,36,28
9896,12339377,70,32
9897,12339382,40,0
9898,12339417,8,64
9899,12339462,72,34
9900,12339468,128,52
9901,12339469,134,42
9902,12339489,46,42
9903,12339490,20,10
9904,12339507,2,78
9905,12339508,4,40
9906,12339509,38,220
9907,12339510,22,28
9908,12339518,110,16
9909,12339519,84,18
9910,12339523,36,18
9911,12339525,4,176
9912,12339530,42,238
9913,12339534,18,22
9914,12339544,60,38
9915,12339545,24,112
9916,12339558,6,194
9917,12339560,128,112
9918,12339561,66,46
9919,12339562,112,24
9920,12339573,0,246
9921,12339574,32,74
9922,12339575,4,14
9923,12339576,2,90
9924,12339578,56,28
9925,12339579,246,84
9926,12339593,46,14
9927,12339602,186,0
9928,12339603,2,146
9929,12339604,2,20
9930,12339613,128,36
9931,12339622,0,124
9932,12339627,74,28
9933,12339628,42,122
9934,12339674,12,8
9935,12339693,6,18
9936,12339748,110,52
9937,12339757,72,216
9938,12339760,24,6
9939,12339836,4,4
9940,12339853,2,10
9941,12339865,8,18
9942,12339874,38,58
9943,12339875,20,46
9944,12339881,22,58
9945,12339883,106,22
9946,12339897,6,158
9947,12339900,4,44
9948,12339901,20,50
9949,12339963,28,0
9950,12339964,2,0
9951,12340058,54,36
9952,12340641,8,20
9953,12340642,6,0
9954,12340643,2,2
9955,12340818,0,0
9956,12341129,26,10
9957,12341130,6,40
9958,12341229,28,10
9959,12341420,8,2
9960,12299540,8556,6276
9961,12299562,5372,10354
9962,12299569,23578,6124
9963,12302305,8310,1346
9964,12302307,7356,17080
9965,12317285,3414,1056
9966,12317286,566,2176
9967,12317287,1210,134
9968,12317288,564,710
9969,12317289,1460,168
9970,12317290,2208,1118
9971,12317292,34,966
9972,12317293,2404,590
9973,12317294,302,2608
9974,12317295,806,1282
9975,12317296,674,2316
9976,12317297,240,3110
9977,12317298,954,1380
9978,12317305,1230,520
9979,12317306,1040,722
9980,12317307,786,736
9981,12317313,324,2072
9982,12317321,106,726
9983,12317326,94,432
9984,12317334,1640,342
9985,12317336,30,126
9986,12317338,142,142
9987,12317339,82,28
9988,12317343,190,244
9989,12317345,1432,982
9990,12317348,1818,114
9991,12317350,432,126
9992,12317352,220,1760
9993,12317356,320,166
9994,12317365,338,828
9995,12317366,250,3314
9996,12317367,532,66
9997,12317368,820,156
9998,12317369,734,200
9999,12317370,138,366
10000,12317371,26,2324
10001,12317372,958,142
10002,12317373,422,32
10003,12317376,1006,1704
10004,12317377,3624,138
10005,12317378,154,1546
10006,12317387,286,1450
10007,12317388,1642,640
10008,12317389,224,120
10009,12317392,492,1002
10010,12317393,1432,104
10011,12317394,1034,482
10012,12317395,1932,66
10013,12317397,394,794
10014,12317398,226,276
10015,12317404,1168,112
10016,12317405,1458,290
10017,12317411,650,218
10018,12317412,240,1772
10019,12317416,40,2422
10020,12330151,1232,394
10021,12330152,546,124
10022,12330153,1978,270
10023,12330155,1382,774
10024,12330157,270,4028
10025,12330158,2686,538
10026,12332712,4,48
10027,12332717,94,6
10028,12332718,176,48
10029,12332724,278,2
10030,12332732,6,64
10031,12333231,0,2
10032,12334128,18,12
10033,12334527,62,16
10034,12334859,86,118
10035,12334972,24,88
10036,12335007,164,2
10037,12335008,24,108
10038,12335014,12,108
10039,12335130,16,36
10040,12335132,10,4
10041,12335167,20,66
10042,12335176,4,30
10043,12335183,64,0
10044,12335184,24,104
10045,12335185,72,96
10046,12335459,12,2
10047,12336008,2,44
10048,12336009,6,26
10049,12336010,12,86
10050,12336011,58,18
10051,12336013,8,98
10052,12336014,24,12
10053,12336248,34,0
10054,12336250,10,20
10055,12336297,72,4
10056,12336420,64,0
10057,12336565,20,66
10058,12336700,40,132
10059,12336714,6,82
10060,12336765,154,152
10061,12336886,20,34
10062,12337053,44,10
10063,12337138,118,18
10064,12337139,2,10
10065,12337166,1620,646
10066,12337167,552,278
10067,12337168,236,1294
10068,12337176,342,1022
10069,12337184,92,158
10070,12337204,208,40
10071,12337220,6,68
10072,12337253,126,84
10073,12337298,24,68
10074,12337423,18,62
10075,12337425,18,170
10076,12337540,32,154
10077,12337542,30,122
10078,12337543,30,42
10079,12337544,80,8
10080,12337545,40,218
10081,12337546,30,12
10082,12337550,94,358
10083,12337641,104,34
10084,12337687,2,32
10085,12337782,88,10
10086,12337832,176,74
10087,12337855,32,76
10088,12337857,184,6
10089,12337867,24,26
10090,12337868,6,54
10091,12337869,2,20
10092,12337870,2,6
10093,12337903,62,18
10094,12337947,58,12
10095,12337953,60,6
10096,12337954,4,58
10097,12337978,8,12
10098,12337979,0,30
10099,12338029,26,6
10100,12338064,0,22
10101,12338065,28,14
10102,12338069,2,104
10103,12338123,12,2
10104,12338540,4,66
10105,12338541,86,16
10106,12338542,102,22
10107,12338837,106,12
10108,12338838,92,258
10109,12338839,340,12
10110,12338842,238,92
10111,12338843,224,118
10112,12338875,20,12
10113,12338884,52,12
10114,12338908,80,320
10115,12338916,12,120
10116,12338931,134,30
10117,12338956,92,16
10118,12338985,104,40
10119,12339079,82,72
10120,12339183,70,34
10121,12339295,152,8
10122,12339320,162,4
10123,12339323,2,14
10124,12339328,90,6
10125,12339375,114,18
10126,12339376,86,6
10127,12339377,86,20
10128,12339382,26,126
10129,12339417,20,0
10130,12339462,34,14
10131,12339468,72,18
10132,12339469,30,44
10133,12339489,18,36
10134,12339490,82,20
10135,12339507,8,6
10136,12339508,44,158
10137,12339509,50,42
10138,12339510,194,30
10139,12339518,10,4
10140,12339519,60,12
10141,12339523,74,6
10142,12339525,30,160
10143,12339530,34,32
10144,12339534,4,68
10145,12339544,70,30
10146,12339545,18,44
10147,12339558,94,218
10148,12339560,68,20
10149,12339561,90,2
10150,12339562,104,176
10151,12339573,26,2
10152,12339574,50,84
10153,12339575,6,4
10154,12339576,6,58
10155,12339578,42,32
10156,12339579,70,120
10157,12339593,6,52
10158,12339602,12,34
10159,12339603,38,50
10160,12339604,56,36
10161,12339613,180,26
10162,12339622,24,90
10163,12339627,92,16
10164,12339628,14,98
10165,12339674,0,2
10166,12339693,2,140
10167,12339748,120,164
10168,12339757,226,132
10169,12339760,24,12
10170,12339836,32,24
10171,12339853,12,2
10172,12339860,2,48
10173,12339865,2,16
10174,12339874,34,58
10175,12339875,8,64
10176,12339881,8,78
10177,12339882,28,164
10178,12339883,40,52
10179,12339886,286,86
10180,12339897,38,52
10181,12339900,2,48
10182,12339901,6,74
10183,12339963,16,2
10184,12339964,8,6
10185,12339990,110,16
10186,12340042,224,14
10187,12340058,18,30
10188,12340070,100,22
10189,12340091,48,28
10190,12340106,16,102
10191,12340152,128,6
10192,12340153,30,24
10193,12340161,194,68
10194,12340184,66,34
10195,12340206,132,24
10196,12340641,6,18
10197,12340642,8,0
10198,12340643,2,10
10199,12340685,182,46
10200,12340752,176,76
10201,12340753,34,92
10202,12340781,332,54
10203,12340816,86,474
10204,12340818,0,0
10205,12340882,28,136
10206,12341028,56,78
10207,12341053,74,98
10208,12341080,2,230
10209,12341112,44,162
10210,12341129,28,8
10211,12341130,14,26
10212,12341146,150,4
10213,12341147,14,14
10214,12341196,58,102
10215,12341229,14,6
10216,12341235,118,50
10217,12341242,16,92
10218,12341245,262,38
10219,12341308,116,20
10220,12341322,114,144
10221,12341331,120,52
10222,12341364,4,220
10223,12341366,12,8
10224,12341420,16,4
10225,12341505,34,250
10226,12341540,218,64
10227,12341551,4,14
10228,12341556,76,90
10229,12341561,50,202
10230,12341575,84,28
10231,12341595,172,16
10232,12341674,22,32
10233,12341755,166,72
10234,12341756,50,16
10235,12341778,98,52
10236,12341779,72,32
10237,12341788,2,0
10238,12341789,66,0
10239,12341893,16,110
10240,12341904,226,40
10241,12341962,56,122
10242,12341988,130,194
10243,12342029,1464,136
10244,12342037,36,358
10245,12342038,130,626
10246,12342039,1164,134
10247,12342040,1294,48
10248,12342052,66,52
10249,12342053,16,702
10250,12342054,14,52
10251,12342168,296,136
10252,12342169,48,382
10253,12342170,172,54
10254,12342171,330,110
10255,12342172,320,10
10256,12342173,94,98
10257,12342175,448,122
10258,12342206,238,196
10259,12342207,20,2070
10260,12342208,828,198
10261,12342210,58,1152
10262,12342274,62,70
10263,12342311,94,2
10264,12342367,22,40
10265,12342392,168,1142
10266,12342393,3158,334
10267,12342394,1878,86
10268,12342407,528,1398
10269,12342408,656,418
10270,12342413,2588,152
10271,12342414,1674,36
10272,12342415,1300,132
10273,12343394,18,74
10274,12343451,30,16
10275,12343575,0,0
10276,12343660,62,66
10277,12343860,6,0
10278,12299540,14678,17662
10279,12299562,9930,6866
10280,12302292,11020,9060
10281,12317284,3758,26
10282,12317287,180,84
10283,12317291,1792,642
10284,12317292,142,288
10285,12317295,1964,2582
10286,12317298,1282,1520
10287,12317305,490,100
10288,12317326,828,90
10289,12317338,124,20
10290,12317345,1286,238
10291,12317350,2468,36
10292,12317365,1802,1094
10293,12317366,286,2456
10294,12317367,282,528
10295,12317369,1338,398
10296,12317370,2214,352
10297,12317371,40,1336
10298,12317372,220,184
10299,12317374,464,836
10300,12317375,208,122
10301,12317376,440,874
10302,12317377,2626,20
10303,12317379,526,90
10304,12317388,614,80
10305,12317389,306,446
10306,12317391,2688,140
10307,12317395,296,56
10308,12317400,450,452
10309,12317405,684,140
10310,12317411,358,332
10311,12317416,158,1280
10312,12334527,62,26
10313,12334859,10,2
10314,12334972,28,66
10315,12335185,152,110
10316,12337540,56,122
10317,12337542,140,146
10318,12337543,34,210
10319,12337544,148,36
10320,12337545,50,186
10321,12337546,172,50
10322,12339417,0,154
10323,12339628,44,30
10324,12339748,200,174
10325,12339860,22,56
10326,12339875,26,92
10327,12339881,10,144
10328,12339882,10,2
10329,12339883,200,52
10330,12339886,234,68
10331,12339897,38,182
10332,12339901,28,38
10333,12339963,16,4
10334,12339990,112,84
10335,12340042,106,22
10336,12340058,76,20
10337,12340070,176,30
10338,12340091,18,60
10339,12340106,60,100
10340,12340152,88,62
10341,12340153,146,2
10342,12340161,2,14
10343,12340184,40,16
10344,12340206,58,14
10345,12340685,192,30
10346,12340752,154,46
10347,12340753,50,114
10348,12340781,338,188
10349,12340816,78,560
10350,12340882,76,14
10351,12341028,68,58
10352,12341053,18,94
10353,12341080,58,118
10354,12341112,64,138
10355,12341129,8,16
10356,12341130,22,30
10357,12341146,144,46
10358,12341147,70,38
10359,12341196,8,84
10360,12341229,30,0
10361,12341235,10,14
10362,12341242,12,40
10363,12341245,270,30
10364,12341308,84,50
10365,12341322,380,74
10366,12341331,82,34
10367,12341364,58,186
10368,12341366,22,14
10369,12341420,14,0
10370,12341505,136,120
10371,12341540,98,10
10372,12341551,20,6
10373,12341556,224,114
10374,12341561,20,144
10375,12341575,44,28
10376,12341595,108,24
10377,12341674,170,28
10378,12341755,190,100
10379,12341756,46,44
10380,12341778,32,30
10381,12341779,116,66
10382,12341788,2,0
10383,12341789,234,30
10384,12341893,4,70
10385,12341904,0,38
10386,12341962,68,18
10387,12341988,72,234
10388,12341997,244,102
10389,12341998,84,4
10390,12342029,1128,178
10391,12342037,106,386
10392,12342038,30,794
10393,12342039,724,84
10394,12342040,678,314
10395,12342052,294,18
10396,12342053,562,276
10397,12342054,22,70
10398,12342168,642,518
10399,12342169,154,98
10400,12342170,50,366
10401,12342171,84,108
10402,12342172,252,2
10403,12342173,168,252
10404,12342174,94,540
10405,12342175,354,154
10406,12342206,1696,32
10407,12342207,122,1164
10408,12342208,316,282
10409,12342209,1046,162
10410,12342210,62,596
10411,12342216,300,2198
10412,12342217,344,1622
10413,12342218,18,86
10414,12342219,306,172
10415,12342246,96,58
10416,12342274,40,26
10417,12342275,66,34
10418,12342302,420,28
10419,12342311,70,220
10420,12342317,72,188
10421,12342330,2446,1036
10422,12342336,3972,774
10423,12342367,12,8
10424,12342392,280,924
10425,12342393,486,318
10426,12342394,1066,110
10427,12342407,380,374
10428,12342408,474,1738
10429,12342409,2516,836
10430,12342410,622,2020
10431,12342413,2546,412
10432,12342414,1680,182
10433,12342415,326,368
10434,12342569,0,76
10435,12343013,108,250
10436,12343021,290,234
10437,12343063,10,88
10438,12343072,142,40
10439,12343394,32,170
10440,12343433,82,56
10441,12343434,166,162
10442,12343451,30,10
10443,12343548,12,80
10444,12343575,0,0
10445,12343660,100,44
10446,12343748,14,6
10447,12343749,0,2
10448,12343750,2,4
10449,12343751,8,0
10450,12343752,0,0
10451,12343753,6,0
10452,12343754,10,4
10453,12343755,0,2
10454,12343756,6,4
10455,12343757,0,0
10456,12343758,0,0
10457,12343759,0,0
10458,12343761,4,0
10459,12343762,4,0
10460,12343763,0,2
10461,12343764,6,0
10462,12343765,2,0
10463,12343766,4,2
10464,12343767,96,52
10465,12343768,4,4
10466,12343769,0,0
10467,12343770,0,2
10468,12343771,0,0
10469,12343772,0,0
10470,12343773,2,0
10471,12343774,0,0
10472,12343775,2,0
10473,12343776,2,0
10474,12343777,8,4
10475,12343778,0,0
10476,12343779,0,0
10477,12343780,8,0
10478,12343788,2,0
10479,12343798,22,90
10480,12343799,4,28
10481,12343800,16,16
10482,12343801,8,2
10483,12343802,4,12
10484,12343803,2,6
10485,12343804,6,46
10486,12343805,24,106
10487,12343806,38,8
10488,12343807,12,6
10489,12343808,20,0
10490,12343809,34,0
10491,12343810,8,16
10492,12343811,32,0
10493,12343812,2,50
10494,12343813,16,4
10495,12343850,128,34
10496,12343860,0,12
10497,12343900,84,68
10498,12343963,62,8
10499,12343964,6,212
10500,12343967,478,24
10501,12343969,1096,310
10502,12344008,8,24
10503,12344010,66,46
10504,12344011,30,34
10505,12344038,46,40
10506,12344040,244,416
10507,12344129,1806,486
10508,12344140,4,0
10509,12344141,72,218
10510,12344145,860,328
10511,12344155,142,136
10512,12344158,1792,268
10513,12344192,322,778
10514,12344200,2370,698
10515,12344212,108,228
10516,12344213,682,88
10517,12344214,124,1508
10518,12344241,136,10
10519,12344242,170,14
10520,12344243,88,144
10521,12344244,6,86
10522,12344246,32,230
10523,12344247,54,112
10524,12344248,46,62
10525,12344249,66,82
10526,12344250,0,32
10527,12344251,14,26
10528,12344252,118,36
10529,12344253,108,18
10530,12344267,1666,78
10531,12344268,2460,60
10532,12344285,202,62
10533,12344287,4,4
10534,12344288,10,2
10535,12344289,0,0
10536,12344290,2,6
10537,12344291,0,0
10538,12344292,0,0
10539,12344293,0,0
10540,12344294,0,0
10541,12344295,0,0
10542,12344296,0,0
10543,12344297,2,4
10544,12344298,0,2
10545,12344299,2,6
10546,12344300,0,0
10547,12344301,0,2
10548,12344302,2,2
10549,12344318,0,2
10550,12344319,0,4
10551,12344320,2,2
10552,12344321,4,8
10553,12344322,0,0
10554,12344323,0,6
10555,12344324,6,0
10556,12344325,0,0
10557,12344326,0,2
10558,12344327,0,0
10559,12344328,0,0
10560,12344329,0,0
10561,12344330,0,0
10562,12344331,4,0
10563,12344332,0,0
10564,12344333,12,2
10565,12344334,0,0
10566,12344335,0,0
10567,12344336,4,10
10568,12344337,0,0
10569,12344338,2,0
10570,12344339,4,0
10571,12344340,0,0
10572,12344341,2,0
10573,12344342,0,0
10574,12344343,0,0
10575,12344344,0,0
10576,12344345,2,0
10577,12344346,0,0
10578,12344347,0,0
10579,12344348,0,2
10580,12344349,2,2
10581,12344351,0,0
10582,12344352,0,2
10583,12344353,0,0
10584,12344354,0,2
10585,12344355,0,4
10586,12344356,2,4
10587,12344357,8,2
10588,12344358,0,4
10589,12344359,2,10
10590,12344360,6,0
10591,12344361,4,0
10592,12344362,0,4
10593,12344363,2,2
10594,12344364,6,10
10595,12344365,0,0
10596,12344366,6,0
10597,12344367,0,4
10598,12344368,6,0
10599,12344369,0,6
10600,12344370,14,0
10601,12344371,0,0
10602,12344372,0,4
10603,12344373,2,0
10604,12344374,0,2
10605,12344375,2,2
10606,12344376,2,0
10607,12344377,6,2
10608,12344378,2,0
10609,12344379,2,0
10610,12344380,2,2
10611,12344381,0,0
10612,12344382,2,6
10613,12344383,54,14
10614,12344385,0,4
10615,12344386,6,2
10616,12344387,0,0
10617,12344388,2,0
10618,12344389,2,0
10619,12344390,2,0
10620,12344391,0,0
10621,12344392,0,2
10622,12344393,0,0
10623,12344394,0,10
10624,12344395,0,0
10625,12344396,0,0
10626,12344397,12,0
10627,12344398,0,0
10628,12344399,0,0
10629,12344400,4,0
10630,12344401,1450,6
10631,12344402,388,1052
10632,12344403,0,0
10633,12344404,10,2
10634,12344405,6,0
10635,12344406,8,0
10636,12344407,2,10
10637,12344408,2,12
10638,12344409,8,10
10639,12344410,10,4
10640,12344411,0,0
10641,12344412,2,4
10642,12344413,0,8
10643,12344414,2,4
10644,12344415,4,20
10645,12344416,10,0
10646,12344417,22,4
10647,12344418,6,2
10648,12344420,0,12
10649,12344421,4,0
10650,12344422,2,2
10651,12344423,2,4
10652,12344424,14,0
10653,12344425,6,12
10654,12344426,4,2
